order_id,order_date,customer_id,product_id,product_category,product_price,quantity,order_value,discount_percentage,discount_amount,customer_city,warehouse_city,distance_km,is_remote_area,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,is_returned,return_reason,total_orders,past_return_rate,avg_order_value,review_rating,review_text,review_date,base_return_tendency,home_city,defect_rate
877,2024-05-27,199,P017,Home,3888,1,3888,20,777.6,Ahmedabad,Delhi,800,0,Standard,7,7,0,0,NO_RETURN,9,0.375,4344.5,5.0,Excellent item! Sturdy construction and looks great in my home. Very satisfied with the purchase.,2024-05-30,0.10545818852950568,Ahmedabad,0.0055
878,2024-11-11,252,P048,Electronics,1740,1,1740,20,348.0,Chennai,Hyderabad,482,0,Standard,5,7,2,1,DELIVERY_DELAY,9,0.375,1989.12,,,,0.3477680253873913,Chennai,0.08
879,2024-03-23,294,P001,Electronics,1536,1,1536,5,76.8,Chennai,Mumbai,1088,0,Standard,4,7,3,1,NO_LONGER_NEEDED,3,0.0,2981.5,1.0,Worst purchase ever. device broke immediately. Poor quality and no support.,2024-04-11,0.11245415515307722,Chennai,0.005
880,2024-10-22,268,P012,Electronics,2170,1,2170,0,0.0,Bangalore,Mumbai,931,0,Express,4,4,0,0,NO_RETURN,13,0.5,2221.5,,,,0.4,Bangalore,0.0071
881,2024-06-30,88,P024,Electronics,3528,1,3528,30,1058.4,Pune,Hyderabad,566,0,Standard,4,5,1,0,NO_RETURN,3,0.5,1261.0,,,,0.2162736362452682,Pune,0.005
882,2024-02-29,157,P079,Electronics,894,2,1788,15,268.2,Delhi,Bangalore,1746,1,Express,2,2,0,0,NO_RETURN,5,0.75,1390.0,4.0,Solid device. Performs as expected with minor issues. Fast delivery and decent quality.,2024-03-08,0.17098628323836265,Delhi,0.0118
883,2024-10-30,73,P029,Electronics,1222,2,2444,0,0.0,Mumbai,Hyderabad,561,0,Standard,5,5,0,0,NO_RETURN,16,0.2667,2097.73,5.0,Perfect purchase! The device works exactly as advertised. Great value and fast shipping.,2024-11-01,0.19151533506231203,Mumbai,0.0233
884,2024-11-11,8,P053,Clothing,901,3,2703,15,405.45,Chennai,Mumbai,992,0,Express,2,4,2,1,SIZE_FIT_ISSUE,12,0.3636,1436.27,1.0,Complete failure. garment falls apart. Horrible purchase experience.,2024-11-16,0.12737506843430207,Chennai,0.0519
885,2024-10-24,269,P005,Home,793,3,2379,0,0.0,Pune,Delhi,1274,1,Standard,7,7,0,0,NO_RETURN,15,0.4286,1319.64,,,,0.25823166478771825,Pune,0.005
886,2024-10-19,159,P070,Electronics,6873,3,20619,20,4123.8,Bangalore,Mumbai,905,0,Standard,6,8,2,1,NOT_AS_DESCRIBED,12,0.1818,2344.91,4.0,"Reliable device. Good performance, though not exceptional. Worth the price.",2024-11-04,0.07797169665219016,Bangalore,0.0653
887,2024-10-21,214,P073,Home,1045,1,1045,15,156.75,Ahmedabad,Bangalore,1341,1,Standard,5,5,0,1,NOT_AS_DESCRIBED,17,0.3125,2121.12,1.0,Worst item ever. Doesn't work and arrived broken. Complete waste of money.,2024-11-09,0.041888977143325776,Ahmedabad,0.0197
888,2024-05-05,100,P046,Home,461,1,461,30,138.3,Kolkata,Kolkata,55,0,Express,4,4,0,1,QUALITY_DEFECT,6,0.4,674.8,3.0,This item is okay. Works but finish is subpar. Delivery was fast.,2024-05-15,0.07466108917788293,Kolkata,0.0218
889,2024-09-25,194,P043,Electronics,966,1,966,5,48.3,Pune,Delhi,1343,1,Express,4,4,0,0,NO_RETURN,7,0.3333,1876.0,5.0,Perfect purchase! The device works exactly as advertised. Great value and fast shipping.,2024-10-13,0.1209432174430112,Pune,0.0134
890,2024-09-29,230,P001,Electronics,1666,1,1666,10,166.6,Hyderabad,Bangalore,426,0,Standard,4,4,0,1,QUALITY_DEFECT,10,0.3333,1904.22,,,,0.2766928469827629,Hyderabad,0.005
891,2024-01-13,31,P069,Clothing,1157,2,2314,0,0.0,Ahmedabad,Kolkata,1490,1,Standard,4,5,1,0,NO_RETURN,2,1.0,1642.0,5.0,"Fantastic garment! Soft material, great design, and arrived quickly. Five stars!",2024-01-21,0.09584901812873951,Ahmedabad,0.0167
892,2024-04-12,234,P024,Electronics,3410,2,6820,0,0.0,Chennai,Delhi,1879,1,Express,3,6,3,0,NO_RETURN,4,0.3333,1505.33,,,,0.07558330023966645,Chennai,0.005
893,2024-11-09,57,P066,Clothing,766,1,766,25,191.5,Delhi,Hyderabad,1068,0,Standard,7,9,2,1,SIZE_FIT_ISSUE,13,0.4167,1298.08,,,,0.03,Delhi,0.005
894,2024-06-24,53,P043,Electronics,904,1,904,0,0.0,Bangalore,Delhi,1782,1,Standard,7,7,0,0,NO_RETURN,6,0.0,2666.0,4.0,"Reliable device. Good performance, though not exceptional. Worth the price.",2024-06-27,0.1325432616034899,Bangalore,0.0134
895,2024-08-14,144,P021,Home,1243,1,1243,5,62.15,Mumbai,Delhi,1020,0,Express,2,2,0,0,NO_RETURN,9,0.5,2271.12,5.0,"Love this item! Well-made, functional, and arrived in perfect condition. Great value.",2024-08-22,0.2536834540020848,Mumbai,0.005
896,2024-01-03,283,P032,Beauty,256,1,256,0,0.0,Hyderabad,Bangalore,448,0,Standard,7,8,1,0,NO_RETURN,1,0.0,256.0,5.0,Amazing product! Works wonders and smells great. My skin feels fantastic. Highly recommend!,2024-01-12,0.2886941622836415,Hyderabad,0.0325
897,2024-02-03,41,P020,Electronics,4801,1,4801,5,240.05,Ahmedabad,Mumbai,411,0,Standard,7,7,0,0,NO_RETURN,1,0.0,4801.0,,,,0.19270408371760578,Ahmedabad,0.0149
898,2024-05-07,221,P005,Home,784,2,1568,5,78.4,Ahmedabad,Delhi,807,0,Express,4,4,0,1,SIZE_FIT_ISSUE,5,0.0,2037.5,1.0,Complete disappointment. item is unusable. Regret the purchase.,2024-05-26,0.4,Ahmedabad,0.005
899,2024-04-21,6,P028,Electronics,1200,1,1200,0,0.0,Pune,Kolkata,1659,1,Express,2,4,2,0,NO_RETURN,9,0.375,2807.5,4.0,Nice device! Functions properly and arrived on time. Minor complaints but overall satisfied.,2024-04-27,0.09392521508693728,Pune,0.022
900,2024-04-21,208,P033,Home,928,1,928,0,0.0,Hyderabad,Bangalore,438,0,Standard,7,9,2,0,NO_RETURN,5,0.5,2106.25,5.0,Beautiful and functional item. Great craftsmanship and excellent packaging. Five stars!,2024-05-01,0.3314199132339804,Hyderabad,0.005
901,2024-07-08,256,P019,Electronics,3801,1,3801,0,0.0,Bangalore,Delhi,1532,1,Standard,5,8,3,0,NO_RETURN,7,0.3333,1304.33,3.0,Mediocre device. Functions but not as expected. Packaging was poor.,2024-07-24,0.08927099377686146,Bangalore,0.0237
902,2024-05-22,213,P053,Clothing,888,1,888,0,0.0,Pune,Bangalore,632,0,Standard,7,7,0,1,QUALITY_DEFECT,6,0.8,1576.0,1.0,This garment is garbage. Shrinks horribly and fades instantly. Terrible.,2024-06-01,0.30924544939850634,Pune,0.0519
903,2024-04-09,169,P040,Clothing,1317,2,2634,0,0.0,Mumbai,Bangalore,788,0,Standard,4,4,0,0,NO_RETURN,5,0.25,1846.25,5.0,Beautiful garment! True to size and great fabric. Fast delivery and excellent packaging.,2024-04-26,0.08445044685590826,Mumbai,0.0293
904,2024-03-20,141,P032,Beauty,279,2,558,40,223.2,Ahmedabad,Delhi,841,0,Express,2,4,2,1,QUALITY_DEFECT,3,0.0,1323.5,4.0,"Solid product. Good results, though packaging was average. Would recommend.",2024-04-06,0.30412001909731096,Ahmedabad,0.0325
905,2024-01-12,33,P020,Electronics,4763,1,4763,15,714.45,Ahmedabad,Mumbai,462,0,Express,3,3,0,0,NO_RETURN,2,0.0,4407.0,5.0,This device exceeded my expectations. Fast delivery and excellent build quality. Worth every penny!,2024-01-17,0.1167190760569342,Ahmedabad,0.0149
906,2024-03-01,146,P026,Electronics,2411,1,2411,0,0.0,Ahmedabad,Delhi,854,0,Standard,7,7,0,0,NO_RETURN,5,0.5,3065.25,4.0,Nice device! Functions properly and arrived on time. Minor complaints but overall satisfied.,2024-03-12,0.2379554852898562,Ahmedabad,0.0674
907,2024-04-01,206,P001,Electronics,1566,1,1566,0,0.0,Hyderabad,Kolkata,1128,0,Standard,5,5,0,1,NOT_AS_DESCRIBED,4,0.3333,1657.67,3.0,This device does the job. Minor defects and average performance. Not impressed.,2024-04-16,0.4,Hyderabad,0.005
908,2024-10-22,118,P059,Beauty,653,3,1959,5,97.95,Kolkata,Bangalore,1604,1,Standard,6,11,5,0,NO_RETURN,14,0.2308,1344.54,,,,0.06292229576961633,Kolkata,0.017
909,2024-01-11,297,P042,Home,1274,3,3822,0,0.0,Mumbai,Mumbai,111,0,Standard,4,4,0,0,NO_RETURN,1,0.0,3822.0,5.0,"Love this item! Well-made, functional, and arrived in perfect condition. Great value.",2024-01-15,0.24974004714497106,Mumbai,0.037
910,2024-06-09,61,P023,Clothing,1461,1,1461,0,0.0,Kolkata,Mumbai,1498,1,Standard,4,7,3,0,NO_RETURN,7,0.1667,3014.0,,,,0.08822745631055909,Kolkata,0.1422
911,2024-10-02,101,P025,Home,455,1,455,0,0.0,Hyderabad,Delhi,1192,0,Standard,7,8,1,0,NO_RETURN,14,0.3077,2152.31,5.0,"Love this item! Well-made, functional, and arrived in perfect condition. Great value.",2024-10-21,0.07149705631952331,Hyderabad,0.005
912,2024-09-11,248,P045,Home,655,1,655,10,65.5,Kolkata,Mumbai,1729,1,Standard,6,9,3,0,NO_RETURN,8,0.2857,3319.71,,,,0.07265232832638144,Kolkata,0.0178
913,2024-03-28,125,P007,Electronics,5301,1,5301,0,0.0,Ahmedabad,Kolkata,1630,1,Standard,6,6,0,1,QUALITY_DEFECT,1,0.0,5301.0,1.0,This device is junk. Malfunctions constantly. Horrible experience.,2024-04-14,0.11678560780466313,Ahmedabad,0.005
914,2024-07-29,84,P030,Beauty,680,1,680,10,68.0,Hyderabad,Mumbai,666,0,Standard,4,4,0,1,NOT_AS_DESCRIBED,7,0.5,2308.83,2.0,Disappointing product. Causes breakouts and poor quality. Regret buying.,2024-08-03,0.224864403097866,Hyderabad,0.0316
915,2024-09-23,50,P040,Clothing,1334,3,4002,15,600.3,Pune,Hyderabad,564,0,Express,3,3,0,1,QUALITY_DEFECT,14,0.1538,2770.08,3.0,This garment is mediocre. Comfortable but sizing runs small. Mixed reviews.,2024-09-30,0.1027505963259215,Pune,0.0293
916,2024-01-28,171,P019,Electronics,3741,1,3741,30,1122.3,Kolkata,Kolkata,92,0,Express,3,3,0,0,NO_RETURN,1,0.0,3741.0,4.0,Nice device! Functions properly and arrived on time. Minor complaints but overall satisfied.,2024-02-06,0.33232944558069605,Kolkata,0.0237
917,2024-04-09,33,P043,Electronics,968,2,1936,15,290.4,Ahmedabad,Bangalore,1092,0,Express,3,3,0,0,NO_RETURN,5,0.25,3755.25,5.0,This device exceeded my expectations. Fast delivery and excellent build quality. Worth every penny!,2024-04-22,0.1167190760569342,Ahmedabad,0.0134
918,2024-07-14,94,P080,Home,1095,1,1095,10,109.5,Chennai,Hyderabad,515,0,Express,4,4,0,0,NO_RETURN,6,0.0,1166.6,,,,0.03,Chennai,0.0194
919,2024-02-27,56,P056,Electronics,1460,2,2920,25,730.0,Delhi,Bangalore,1934,1,Express,3,4,1,1,NO_LONGER_NEEDED,3,0.5,1808.0,,,,0.18273056725480882,Delhi,0.0209
920,2024-11-08,146,P066,Clothing,758,1,758,5,37.9,Ahmedabad,Bangalore,1336,1,Standard,6,9,3,0,NO_RETURN,17,0.375,2087.25,3.0,This garment is alright. Good price but quality is average. Not sure I'd buy again.,2024-11-27,0.2379554852898562,Ahmedabad,0.005
921,2024-11-04,15,P016,Home,772,1,772,0,0.0,Chennai,Kolkata,1281,1,Express,3,3,0,1,WRONG_ITEM,8,0.4286,1947.71,2.0,Poor item. Breaks easily and poor construction. Very disappointed.,2024-11-10,0.2724184789440846,Chennai,0.005
922,2024-11-05,276,P049,Electronics,1389,1,1389,20,277.8,Bangalore,Bangalore,52,0,Standard,4,4,0,1,SIZE_FIT_ISSUE,15,0.2143,1630.29,,,,0.11758163006990627,Bangalore,0.0631
923,2024-04-23,140,P022,Home,1090,2,2180,30,654.0,Delhi,Delhi,66,0,Standard,5,7,2,1,NOT_AS_DESCRIBED,9,0.75,2218.38,2.0,Bad item. Doesn't work properly and arrived damaged. Regret purchase.,2024-05-04,0.37722073775472054,Delhi,0.0155
924,2024-11-26,111,P003,Clothing,1457,2,2914,40,1165.6,Chennai,Bangalore,284,0,Standard,6,7,1,0,NO_RETURN,13,0.1667,2223.17,5.0,Perfect fit and amazing quality. The garment is worth the price. Fast shipping too!,2024-12-07,0.05744679864554748,Chennai,0.0232
925,2024-06-03,230,P027,Electronics,917,1,917,20,183.4,Hyderabad,Kolkata,1209,1,Standard,6,7,1,1,NOT_AS_DESCRIBED,8,0.2857,2091.0,3.0,Average device. Works but has some issues with performance. Delivery was fast though.,2024-06-11,0.2766928469827629,Hyderabad,0.0132
926,2024-07-18,143,P076,Electronics,887,1,887,20,177.4,Ahmedabad,Hyderabad,859,0,Express,3,5,2,0,NO_RETURN,11,0.5,1526.4,5.0,Love this device! Superior quality and arrived well-packaged. Five stars all the way.,2024-07-30,0.21715759865819678,Ahmedabad,0.0083
927,2024-07-17,252,P010,Electronics,1661,3,4983,10,498.3,Chennai,Delhi,1867,1,Standard,6,11,5,1,NOT_AS_DESCRIBED,3,0.5,992.5,,,,0.3477680253873913,Chennai,0.0301
928,2024-10-09,154,P022,Home,1063,1,1063,10,106.3,Ahmedabad,Kolkata,1761,1,Express,4,4,0,1,NO_LONGER_NEEDED,9,0.375,1438.25,,,,0.1583819004230847,Ahmedabad,0.0155
929,2024-05-16,98,P079,Electronics,861,2,1722,0,0.0,Hyderabad,Mumbai,568,0,Standard,5,5,0,0,NO_RETURN,7,0.3333,2298.17,,,,0.12195248189953253,Hyderabad,0.0118
930,2024-10-04,50,P058,Electronics,1012,1,1012,0,0.0,Pune,Kolkata,1561,1,Express,4,4,0,0,NO_RETURN,15,0.2143,2858.07,,,,0.1027505963259215,Pune,0.005
931,2024-09-23,73,P048,Electronics,1840,3,5520,20,1104.0,Mumbai,Delhi,986,0,Standard,7,7,0,0,NO_RETURN,12,0.2727,1910.18,,,,0.19151533506231203,Mumbai,0.08
932,2024-05-24,164,P071,Clothing,691,1,691,0,0.0,Pune,Bangalore,657,0,Standard,4,4,0,0,NO_RETURN,2,0.0,5636.0,5.0,Beautiful garment! True to size and great fabric. Fast delivery and excellent packaging.,2024-05-26,0.09684648021578414,Pune,0.016
933,2024-10-24,183,P038,Beauty,268,2,536,0,0.0,Delhi,Mumbai,1311,1,Express,2,3,1,1,NOT_AS_DESCRIBED,8,0.5714,1228.29,,,,0.2640789756376079,Delhi,0.008
934,2024-12-07,144,P079,Electronics,848,1,848,20,169.6,Mumbai,Delhi,1062,0,Express,2,2,0,1,NOT_AS_DESCRIBED,19,0.5,1944.28,,,,0.2536834540020848,Mumbai,0.0118
935,2024-10-31,112,P036,Electronics,2709,3,8127,20,1625.4,Pune,Delhi,1302,1,Express,2,2,0,0,NO_RETURN,10,0.2222,2604.78,,,,0.06762580634620716,Pune,0.018
936,2024-02-06,32,P066,Clothing,697,3,2091,15,313.65,Pune,Bangalore,689,0,Standard,7,7,0,0,NO_RETURN,3,0.5,1397.5,3.0,This garment is alright. Good price but quality is average. Not sure I'd buy again.,2024-02-13,0.4,Pune,0.005
937,2024-03-29,32,P048,Electronics,1735,1,1735,15,260.25,Pune,Hyderabad,578,0,Standard,4,4,0,1,DELIVERY_DELAY,5,0.5,1360.75,1.0,Worst purchase ever. device broke immediately. Poor quality and no support.,2024-04-16,0.4,Pune,0.08
938,2024-10-22,134,P075,Home,1177,2,2354,10,235.4,Pune,Kolkata,1598,1,Express,2,2,0,0,NO_RETURN,17,0.25,2953.88,,,,0.12476003668923782,Pune,0.0073
939,2024-11-16,90,P022,Home,1144,1,1144,15,171.6,Delhi,Bangalore,1527,1,Standard,4,4,0,1,NO_LONGER_NEEDED,15,0.5714,1610.43,,,,0.30350644902946633,Delhi,0.0155
940,2024-07-24,66,P054,Electronics,2087,1,2087,20,417.4,Hyderabad,Hyderabad,40,0,Standard,6,6,0,0,NO_RETURN,12,0.1818,1500.64,3.0,This device does the job. Minor defects and average performance. Not impressed.,2024-08-04,0.03274397488200135,Hyderabad,0.0594
941,2024-12-22,269,P063,Electronics,1254,2,2508,40,1003.2,Pune,Delhi,1054,0,Standard,4,4,0,1,QUALITY_DEFECT,20,0.4211,1587.47,3.0,Mediocre device. Functions but not as expected. Packaging was poor.,2025-01-06,0.25823166478771825,Pune,0.15
942,2024-03-22,66,P005,Home,808,3,2424,20,484.8,Hyderabad,Mumbai,573,0,Standard,6,7,1,0,NO_RETURN,3,0.0,631.5,,,,0.03274397488200135,Hyderabad,0.005
943,2024-01-22,157,P047,Beauty,574,2,1148,0,0.0,Delhi,Kolkata,1319,1,Standard,6,7,1,1,QUALITY_DEFECT,1,0.0,1148.0,,,,0.17098628323836265,Delhi,0.0572
944,2024-10-23,180,P023,Clothing,1396,2,2792,0,0.0,Hyderabad,Bangalore,473,0,Express,3,3,0,1,QUALITY_DEFECT,17,0.5,2256.88,1.0,Oh I love shedding. This garment leaves threads literally everywhere. I look like a molting bird.,2024-10-30,0.3064816746779925,Hyderabad,0.1422
945,2024-10-30,261,P026,Electronics,2599,2,5198,5,259.9,Bangalore,Bangalore,40,0,Standard,6,6,0,0,NO_RETURN,12,0.1818,1606.27,3.0,Mediocre device. Functions but not as expected. Packaging was poor.,2024-11-02,0.08786198478883243,Bangalore,0.0674
946,2024-06-25,19,P017,Home,3820,1,3820,0,0.0,Kolkata,Bangalore,1509,1,Standard,4,4,0,0,NO_RETURN,9,0.25,3033.75,,,,0.2868561247116964,Kolkata,0.0055
947,2024-02-13,116,P022,Home,1063,1,1063,5,53.15,Chennai,Kolkata,1315,1,Standard,5,7,2,1,NO_LONGER_NEEDED,3,0.0,2895.0,,,,0.037529611254818955,Chennai,0.0155
948,2024-05-16,97,P075,Home,1134,2,2268,5,113.4,Ahmedabad,Kolkata,1533,1,Express,3,3,0,0,NO_RETURN,4,0.3333,1158.67,5.0,Beautiful and functional item. Great craftsmanship and excellent packaging. Five stars!,2024-05-24,0.10562057557554762,Ahmedabad,0.0073
949,2024-02-15,290,P080,Home,1100,1,1100,15,165.0,Bangalore,Bangalore,10,0,Express,2,2,0,0,NO_RETURN,4,0.3333,2017.33,,,,0.3227230138449082,Bangalore,0.0194
950,2024-12-16,262,P024,Electronics,3496,2,6992,10,699.2,Chennai,Kolkata,1213,1,Express,4,4,0,1,QUALITY_DEFECT,13,0.75,2193.67,,,,0.4,Chennai,0.005
951,2024-09-12,188,P068,Beauty,336,3,1008,10,100.8,Hyderabad,Kolkata,1052,0,Standard,4,4,0,0,NO_RETURN,9,0.375,1414.12,,,,0.2718770274997902,Hyderabad,0.0287
952,2024-05-13,17,P051,Home,796,2,1592,40,636.8,Ahmedabad,Delhi,848,0,Express,4,4,0,1,SIZE_FIT_ISSUE,3,1.0,3103.0,,,,0.26055340597402743,Ahmedabad,0.0155
953,2024-07-26,93,P024,Electronics,3338,1,3338,10,333.8,Hyderabad,Bangalore,500,0,Standard,5,5,0,0,NO_RETURN,6,0.2,1428.6,4.0,Solid device. Performs as expected with minor issues. Fast delivery and decent quality.,2024-08-12,0.11489817836304143,Hyderabad,0.005
954,2024-11-03,98,P012,Electronics,2364,1,2364,5,118.2,Hyderabad,Hyderabad,81,0,Express,2,3,1,0,NO_RETURN,18,0.2353,2000.35,4.0,"Reliable device. Good performance, though not exceptional. Worth the price.",2024-11-11,0.12195248189953253,Hyderabad,0.0071
955,2024-09-14,31,P077,Beauty,300,1,300,0,0.0,Ahmedabad,Hyderabad,919,0,Standard,7,7,0,0,NO_RETURN,14,0.3077,2053.15,,,,0.09584901812873951,Ahmedabad,0.0238
956,2024-12-13,128,P013,Home,2093,1,2093,20,418.6,Pune,Delhi,1261,1,Express,3,7,4,1,QUALITY_DEFECT,20,0.4211,1631.05,,,,0.32215387216905006,Pune,0.0691
957,2024-07-19,13,P080,Home,1059,2,2118,10,211.8,Bangalore,Kolkata,1716,1,Express,4,4,0,0,NO_RETURN,7,0.3333,1958.33,4.0,Good item for the price. Sturdy but assembly instructions could be clearer. Satisfied.,2024-08-01,0.17637932113312224,Bangalore,0.0194
958,2024-12-21,234,P074,Electronics,1652,1,1652,10,165.2,Chennai,Bangalore,322,0,Standard,4,4,0,0,NO_RETURN,16,0.1333,2164.13,3.0,This device is okay. Decent features but battery life disappoints. Mixed feelings.,2024-12-26,0.07558330023966645,Chennai,0.009
959,2024-10-21,175,P066,Clothing,724,1,724,15,108.6,Kolkata,Hyderabad,1111,0,Express,3,3,0,0,NO_RETURN,12,0.3636,1539.18,,,,0.12376424356225156,Kolkata,0.005
960,2024-05-12,179,P019,Electronics,3696,1,3696,5,184.8,Kolkata,Hyderabad,1074,0,Express,3,3,0,0,NO_RETURN,6,0.8,3177.8,5.0,This device exceeded my expectations. Fast delivery and excellent build quality. Worth every penny!,2024-05-23,0.2316564972932516,Kolkata,0.0237
961,2024-03-02,73,P069,Clothing,1125,1,1125,20,225.0,Mumbai,Mumbai,71,0,Express,2,2,0,1,NOT_AS_DESCRIBED,4,0.0,836.67,1.0,Horrible garment! Doesn't fit and tears easily. Complete waste.,2024-03-10,0.19151533506231203,Mumbai,0.0167
962,2024-09-17,32,P075,Home,1177,1,1177,5,58.85,Pune,Delhi,1083,0,Express,2,2,0,1,DELIVERY_DELAY,11,0.4,1759.9,1.0,Awful quality. Malfunctions immediately. Terrible packaging and delivery.,2024-10-06,0.4,Pune,0.0073
963,2024-11-02,94,P034,Home,2698,1,2698,25,674.5,Chennai,Kolkata,1506,1,Standard,4,5,1,0,NO_RETURN,13,0.25,1545.0,,,,0.03,Chennai,0.0948
964,2024-05-05,138,P004,Clothing,662,1,662,40,264.8,Kolkata,Hyderabad,1089,0,Standard,4,7,3,1,NO_LONGER_NEEDED,5,0.25,2659.25,1.0,This garment is garbage. Shrinks horribly and fades instantly. Terrible.,2024-05-22,0.4,Kolkata,0.0283
965,2024-10-19,175,P017,Home,3749,1,3749,40,1499.6,Kolkata,Mumbai,1655,1,Express,4,4,0,0,NO_RETURN,11,0.4,1318.2,4.0,Good item for the price. Sturdy but assembly instructions could be clearer. Satisfied.,2024-10-28,0.12376424356225156,Kolkata,0.0055
966,2024-01-17,217,P046,Home,454,2,908,25,227.0,Delhi,Mumbai,1302,1,Express,4,4,0,0,NO_RETURN,1,0.0,908.0,4.0,Nice item! Serves its purpose and fast delivery. Minor issues with finish.,2024-01-22,0.19848894190834807,Delhi,0.0218
967,2024-02-28,138,P062,Home,706,2,1412,10,141.2,Kolkata,Bangalore,1413,1,Standard,4,4,0,0,NO_RETURN,2,0.0,2880.0,,,,0.4,Kolkata,0.0315
968,2024-05-25,121,P069,Clothing,1122,1,1122,15,168.3,Chennai,Bangalore,257,0,Standard,7,7,0,0,NO_RETURN,9,0.625,2758.75,,,,0.3369229512766168,Chennai,0.0167
969,2024-01-28,162,P060,Clothing,903,2,1806,0,0.0,Kolkata,Kolkata,77,0,Standard,7,8,1,1,SIZE_FIT_ISSUE,3,0.5,563.0,2.0,This garment is terrible. Uncomfortable and low quality. Regret buying.,2024-02-08,0.12222181584601793,Kolkata,0.0212
970,2024-12-19,150,P073,Home,1081,2,2162,10,216.2,Chennai,Kolkata,1438,1,Standard,6,10,4,0,NO_RETURN,13,0.5,3117.67,3.0,This item does the job. Average quality and arrived on time. Not exceptional.,2024-12-26,0.29161457624438253,Chennai,0.0197
971,2024-09-19,3,P056,Electronics,1522,2,3044,20,608.8,Bangalore,Mumbai,809,0,Express,4,4,0,0,NO_RETURN,13,0.6667,1258.83,,,,0.19892271481602355,Bangalore,0.0209
972,2024-05-24,41,P072,Beauty,266,1,266,25,66.5,Ahmedabad,Bangalore,1128,0,Standard,4,4,0,0,NO_RETURN,9,0.125,2303.12,4.0,"Solid product. Good results, though packaging was average. Would recommend.",2024-06-08,0.19270408371760578,Ahmedabad,0.0397
973,2024-06-06,146,P080,Home,1033,1,1033,0,0.0,Ahmedabad,Delhi,754,0,Standard,6,8,2,0,NO_RETURN,10,0.3333,2612.89,4.0,"Decent item. Functional and well-made. Packaging was okay, arrived on time.",2024-06-25,0.2379554852898562,Ahmedabad,0.0194
974,2024-01-04,120,P025,Home,448,1,448,25,112.0,Hyderabad,Mumbai,609,0,Standard,6,6,0,0,NO_RETURN,1,0.0,448.0,5.0,Outstanding quality item. Exceeded expectations and fast delivery. Will buy again.,2024-01-19,0.15884906971267054,Hyderabad,0.005
975,2024-12-17,13,P056,Electronics,1446,1,1446,10,144.6,Bangalore,Hyderabad,448,0,Standard,5,5,0,1,NO_LONGER_NEEDED,19,0.2778,2087.06,,,,0.17637932113312224,Bangalore,0.0209
976,2024-07-14,192,P034,Home,2772,1,2772,0,0.0,Chennai,Delhi,1985,1,Standard,5,7,2,1,DELIVERY_DELAY,9,0.5,2807.88,,,,0.24997543343700587,Chennai,0.0948
977,2024-08-03,212,P061,Clothing,1043,1,1043,0,0.0,Kolkata,Mumbai,1527,1,Express,2,6,4,1,DELIVERY_DELAY,8,0.4286,1283.29,,,,0.4,Kolkata,0.0073
978,2024-07-13,153,P058,Electronics,1041,2,2082,25,520.5,Kolkata,Delhi,1250,1,Express,4,4,0,0,NO_RETURN,8,0.4286,1221.43,,,,0.21774757825958319,Kolkata,0.005
979,2024-03-21,112,P016,Home,807,2,1614,10,161.4,Pune,Hyderabad,492,0,Standard,7,7,0,0,NO_RETURN,4,0.0,2776.0,4.0,"Reliable item. Good construction, though packaging could be better. Recommend.",2024-04-04,0.06762580634620716,Pune,0.005
980,2024-09-27,83,P076,Electronics,965,2,1930,0,0.0,Ahmedabad,Delhi,775,0,Express,2,2,0,0,NO_RETURN,9,0.0,1649.38,4.0,"Good device overall. Works well but battery could be better. Still, good value for money.",2024-10-06,0.061100233134840136,Ahmedabad,0.0083
