order_id,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area
ORD2549,Express,2,4,2,1783,1
ORD2550,Standard,5,5,0,365,0
ORD2551,Standard,5,9,4,1944,1
ORD2552,Standard,5,5,0,1056,0
ORD2553,Express,2,2,0,2152,1
ORD2554,Standard,5,5,0,1663,1
ORD2555,Express,2,2,0,2400,1
ORD2556,Express,2,2,0,767,0
ORD2557,Standard,5,5,0,223,0
ORD2558,Express,2,2,0,1667,1
ORD2559,Express,2,3,1,2178,1
ORD2560,Express,2,2,0,1079,0
ORD2561,Express,2,2,0,567,0
ORD2562,Express,2,2,0,1272,0
ORD2563,Express,2,2,0,147,0
ORD2564,Standard,5,7,2,1833,1
ORD2565,Standard,5,6,1,1286,0
ORD2566,Standard,5,6,1,1848,1
ORD2567,Standard,5,6,1,1947,1
ORD2568,Standard,5,5,0,464,0
ORD2569,Express,2,3,1,1633,1
ORD2570,Express,2,3,1,1503,1
ORD2571,Standard,5,5,0,2013,1
ORD2572,Standard,5,6,1,464,0
ORD2573,Standard,5,5,0,2184,1
ORD2574,Express,2,3,1,1935,1
ORD2575,Standard,5,7,2,1845,1
ORD2576,Standard,5,5,0,2294,1
ORD2577,Standard,5,5,0,678,0
ORD2578,Express,2,2,0,1144,0
ORD2579,Express,2,2,0,1179,0
ORD2580,Express,2,2,0,99,0
ORD2581,Standard,5,5,0,1760,1
ORD2582,Express,2,2,0,912,0
ORD2583,Express,2,2,0,320,0
ORD2584,Express,2,2,0,517,0
ORD2585,Express,2,4,2,1970,1
ORD2586,Express,2,2,0,1387,0
ORD2587,Express,2,2,0,2482,1
ORD2588,Standard,5,5,0,1827,1
ORD2589,Express,2,3,1,2093,1
ORD2590,Express,2,2,0,1105,0
ORD2591,Standard,5,5,0,1068,0
ORD2592,Express,2,3,1,1740,1
ORD2593,Express,2,2,0,1275,0
ORD2594,Express,2,2,0,321,0
ORD2595,Express,2,3,1,1820,1
ORD2596,Standard,5,7,2,1311,0
ORD2597,Standard,5,5,0,1710,1
ORD2598,Express,2,2,0,702,0
ORD2599,Standard,5,7,2,387,0
ORD2600,Express,2,3,1,2067,1
ORD2601,Standard,5,5,0,260,0
ORD2602,Standard,5,6,1,1243,0
ORD2603,Express,2,2,0,2392,1
ORD2604,Standard,5,6,1,2437,1
ORD2605,Express,2,3,1,2058,1
ORD2606,Express,2,2,0,617,0
ORD2607,Standard,5,6,1,2083,1
ORD2608,Standard,5,5,0,1661,1
ORD2609,Express,2,2,0,1903,1
ORD2610,Express,2,2,0,1692,1
ORD2611,Express,2,4,2,912,0
ORD2612,Standard,5,5,0,375,0
ORD2613,Standard,5,5,0,661,0
ORD2614,Express,2,2,0,2422,1
ORD2615,Express,2,3,1,552,0
ORD2616,Express,2,2,0,909,0
ORD2617,Express,2,2,0,691,0
ORD2618,Express,2,2,0,814,0
ORD2619,Express,2,3,1,1375,0
ORD2620,Express,2,2,0,1339,0
ORD2621,Standard,5,6,1,80,0
ORD2622,Express,2,2,0,431,0
ORD2623,Standard,5,5,0,624,0
ORD2624,Express,2,2,0,878,0
ORD2625,Standard,5,5,0,1527,1
ORD2626,Express,2,2,0,61,0
ORD2627,Standard,5,5,0,655,0
ORD2628,Express,2,3,1,2224,1
ORD2629,Standard,5,8,3,1831,1
ORD2630,Express,2,4,2,2256,1
ORD2631,Express,2,3,1,1412,0
ORD2632,Express,2,2,0,1759,1
ORD2633,Standard,5,5,0,1340,0
ORD2634,Express,2,2,0,1279,0
ORD2635,Express,2,2,0,1667,1
ORD2636,Standard,5,5,0,958,0
ORD2637,Express,2,2,0,59,0
ORD2638,Express,2,2,0,116,0
ORD2639,Standard,5,9,4,2084,1
ORD2640,Express,2,2,0,524,0
ORD2641,Express,2,2,0,775,0
ORD2642,Express,2,2,0,376,0
ORD2643,Standard,5,5,0,457,0
ORD2644,Express,2,3,1,1103,0
ORD2645,Standard,5,5,0,1232,0
ORD2646,Standard,5,5,0,362,0
ORD2647,Standard,5,5,0,320,0
ORD2648,Standard,5,5,0,1898,1
ORD2649,Standard,5,5,0,2021,1
ORD2650,Express,2,2,0,426,0
ORD2651,Express,2,2,0,124,0
ORD2652,Standard,5,6,1,714,0
ORD2653,Standard,5,5,0,2010,1
ORD2654,Standard,5,5,0,1443,0
ORD2655,Express,2,2,0,919,0
ORD2656,Standard,5,5,0,978,0
ORD2657,Express,2,2,0,1636,1
ORD2658,Standard,5,6,1,65,0
ORD2659,Express,2,2,0,1437,0
ORD2660,Express,2,2,0,399,0
ORD2661,Standard,5,5,0,1989,1
ORD2662,Express,2,2,0,540,0
ORD2663,Express,2,2,0,1057,0
ORD2664,Standard,5,5,0,1279,0
ORD2665,Express,2,2,0,1604,1
ORD2666,Express,2,2,0,354,0
ORD2667,Express,2,2,0,1313,0
ORD2668,Standard,5,7,2,1217,0
ORD2669,Standard,5,5,0,1534,1
ORD2670,Standard,5,5,0,798,0
ORD2671,Standard,5,7,2,251,0
ORD2672,Standard,5,5,0,2298,1
ORD2673,Express,2,3,1,2312,1
ORD2674,Standard,5,5,0,1327,0
ORD2675,Express,2,2,0,1152,0
ORD2676,Standard,5,6,1,2459,1
ORD2677,Express,2,6,4,2269,1
ORD2678,Standard,5,7,2,385,0
ORD2679,Standard,5,6,1,118,0
ORD2680,Standard,5,5,0,2137,1
ORD2681,Standard,5,5,0,2067,1
ORD2682,Standard,5,5,0,1641,1
ORD2683,Express,2,2,0,607,0
ORD2684,Express,2,2,0,1153,0
ORD2685,Express,2,2,0,1094,0
ORD2686,Standard,5,6,1,1711,1
ORD2687,Standard,5,6,1,2411,1
ORD2688,Standard,5,5,0,214,0
ORD2689,Express,2,2,0,594,0
ORD2690,Standard,5,5,0,910,0
ORD2691,Express,2,2,0,488,0
ORD2692,Standard,5,6,1,554,0
ORD2693,Express,2,4,2,2175,1
ORD2694,Standard,5,6,1,647,0
ORD2695,Standard,5,6,1,2056,1
ORD2696,Standard,5,6,1,1082,0
ORD2697,Express,2,2,0,2197,1
ORD2698,Express,2,2,0,626,0
ORD2699,Standard,5,6,1,1988,1
ORD2700,Express,2,2,0,1474,0
ORD2701,Express,2,3,1,1649,1
ORD2702,Standard,5,5,0,2040,1
ORD2703,Standard,5,5,0,499,0
ORD2704,Express,2,2,0,454,0
ORD2705,Express,2,3,1,1703,1
ORD2706,Express,2,4,2,1050,0
ORD2707,Standard,5,6,1,2085,1
ORD2708,Standard,5,5,0,1390,0
ORD2709,Express,2,3,1,55,0
ORD2710,Express,2,2,0,1790,1
ORD2711,Express,2,2,0,2365,1
ORD2712,Express,2,4,2,853,0
ORD2713,Express,2,4,2,1511,1
ORD2714,Express,2,3,1,2069,1
ORD2715,Standard,5,5,0,2364,1
ORD2716,Standard,5,5,0,889,0
ORD2717,Standard,5,5,0,470,0
ORD2718,Standard,5,7,2,954,0
ORD2719,Standard,5,5,0,199,0
ORD2720,Standard,5,5,0,1198,0
ORD2721,Standard,5,5,0,1445,0
ORD2722,Standard,5,6,1,1075,0
ORD2723,Standard,5,5,0,230,0
ORD2724,Standard,5,6,1,76,0
ORD2725,Express,2,2,0,1404,0
ORD2726,Express,2,2,0,50,0
ORD2727,Express,2,3,1,2328,1
ORD2728,Standard,5,6,1,2391,1
ORD2729,Standard,5,6,1,784,0
ORD2730,Standard,5,5,0,1891,1
ORD2731,Standard,5,5,0,886,0
ORD2732,Express,2,2,0,680,0
ORD2733,Express,2,2,0,81,0
ORD2734,Standard,5,5,0,397,0
ORD2735,Standard,5,5,0,1750,1
ORD2736,Express,2,3,1,1905,1
ORD2737,Standard,5,5,0,1889,1
ORD2738,Express,2,2,0,1343,0
ORD2739,Standard,5,5,0,853,0
ORD2740,Express,2,3,1,422,0
ORD2741,Standard,5,5,0,270,0
ORD2742,Standard,5,5,0,2344,1
ORD2743,Standard,5,5,0,266,0
ORD2744,Standard,5,5,0,1035,0
ORD2745,Standard,5,5,0,1039,0
ORD2746,Standard,5,5,0,1113,0
ORD2747,Standard,5,6,1,230,0
ORD2748,Standard,5,5,0,2171,1
ORD2749,Standard,5,5,0,1368,0
ORD2750,Express,2,2,0,172,0
ORD2751,Standard,5,5,0,174,0
ORD2752,Standard,5,5,0,388,0
ORD2753,Express,2,2,0,2257,1
ORD2754,Standard,5,5,0,663,0
ORD2755,Standard,5,6,1,2114,1
ORD2756,Standard,5,6,1,398,0
ORD2757,Express,2,3,1,1226,0
ORD2758,Standard,5,7,2,1233,0
ORD2759,Express,2,2,0,1970,1
ORD2760,Standard,5,5,0,61,0
ORD2761,Express,2,2,0,1448,0
ORD2762,Standard,5,5,0,1709,1
ORD2763,Standard,5,6,1,1367,0
ORD2764,Express,2,2,0,747,0
ORD2765,Standard,5,8,3,2313,1
ORD2766,Standard,5,6,1,1715,1
ORD2767,Express,2,2,0,1504,1
ORD2768,Standard,5,5,0,565,0
ORD2769,Express,2,2,0,2215,1
ORD2770,Express,2,2,0,776,0
ORD2771,Standard,5,7,2,2162,1
ORD2772,Standard,5,6,1,1687,1
ORD2773,Express,2,3,1,1258,0
ORD2774,Express,2,2,0,1719,1
ORD2775,Express,2,2,0,584,0
ORD2776,Standard,5,5,0,476,0
ORD2777,Express,2,2,0,217,0
ORD2778,Express,2,2,0,691,0
ORD2779,Standard,5,6,1,1701,1
ORD2780,Express,2,2,0,2276,1
ORD2781,Standard,5,5,0,396,0
ORD2782,Express,2,2,0,1240,0
ORD2783,Standard,5,6,1,975,0
ORD2784,Standard,5,5,0,1178,0
ORD2785,Standard,5,6,1,1442,0
ORD2786,Standard,5,6,1,935,0
ORD2787,Express,2,3,1,2454,1
ORD2788,Express,2,2,0,958,0
ORD2789,Standard,5,7,2,1912,1
ORD2790,Standard,5,6,1,863,0
ORD2791,Standard,5,6,1,2067,1
ORD2792,Express,2,3,1,974,0
ORD2793,Standard,5,5,0,393,0
ORD2794,Express,2,2,0,1391,0
ORD2795,Express,2,2,0,2313,1
ORD2796,Standard,5,8,3,807,0
ORD2797,Standard,5,5,0,1420,0
ORD2798,Standard,5,6,1,2496,1
ORD2799,Express,2,4,2,2087,1
ORD2800,Express,2,2,0,62,0
ORD2801,Express,2,4,2,1556,1
ORD2802,Standard,5,5,0,362,0
ORD2803,Express,2,2,0,495,0
ORD2804,Express,2,4,2,2220,1
ORD2805,Standard,5,6,1,748,0
ORD2806,Standard,5,5,0,351,0
ORD2807,Express,2,2,0,1763,1
ORD2808,Express,2,2,0,582,0
ORD2809,Standard,5,6,1,1552,1
ORD2810,Express,2,2,0,1669,1
ORD2811,Standard,5,6,1,527,0
ORD2812,Standard,5,5,0,840,0
ORD2813,Standard,5,8,3,1529,1
ORD2814,Express,2,2,0,680,0
ORD2815,Standard,5,5,0,459,0
ORD2816,Express,2,4,2,1507,1
ORD2817,Standard,5,6,1,2038,1
ORD2818,Standard,5,5,0,913,0
ORD2819,Standard,5,5,0,524,0
ORD2820,Express,2,3,1,844,0
ORD2821,Standard,5,5,0,1718,1
ORD2822,Standard,5,5,0,268,0
ORD2823,Standard,5,5,0,244,0
ORD2824,Standard,5,5,0,1235,0
ORD2825,Express,2,2,0,1095,0
ORD2826,Express,2,2,0,2395,1
ORD2827,Express,2,2,0,417,0
ORD2828,Express,2,2,0,2422,1
ORD2829,Standard,5,6,1,1255,0
ORD2830,Standard,5,5,0,767,0
ORD2831,Standard,5,5,0,1255,0
ORD2832,Standard,5,6,1,1720,1
ORD2833,Express,2,2,0,684,0
ORD2834,Express,2,2,0,175,0
ORD2835,Standard,5,6,1,1317,0
ORD2836,Standard,5,5,0,1384,0
ORD2837,Standard,5,6,1,2180,1
ORD2838,Standard,5,5,0,1461,0
ORD2839,Standard,5,6,1,2369,1
ORD2840,Standard,5,5,0,1713,1
ORD2841,Standard,5,6,1,1828,1
ORD2842,Express,2,2,0,2396,1
ORD2843,Standard,5,5,0,937,0
ORD2844,Standard,5,5,0,829,0
ORD2845,Express,2,2,0,542,0
ORD2846,Express,2,2,0,2267,1
ORD2847,Express,2,2,0,216,0
ORD2848,Standard,5,5,0,54,0
ORD2849,Express,2,2,0,1644,1
ORD2850,Standard,5,6,1,357,0
ORD2851,Standard,5,5,0,246,0
ORD2852,Standard,5,5,0,1193,0
ORD2853,Express,2,3,1,1720,1
ORD2854,Standard,5,5,0,2435,1
ORD2855,Standard,5,5,0,256,0
ORD2856,Express,2,2,0,1156,0
ORD2857,Express,2,2,0,1650,1
ORD2858,Express,2,2,0,1736,1
ORD2859,Express,2,2,0,129,0
ORD2860,Express,2,4,2,1624,1
ORD2861,Standard,5,5,0,1129,0
ORD2862,Standard,5,5,0,849,0
ORD2863,Standard,5,5,0,1336,0
ORD2864,Express,2,2,0,1693,1
ORD2865,Standard,5,5,0,722,0
ORD2866,Standard,5,7,2,51,0
ORD2867,Express,2,3,1,592,0
ORD2868,Express,2,2,0,1590,1
ORD2869,Express,2,2,0,1307,0
ORD2870,Standard,5,5,0,626,0
ORD2871,Standard,5,5,0,437,0
ORD2872,Standard,5,5,0,1900,1
ORD2873,Express,2,2,0,1976,1
ORD2874,Express,2,2,0,2152,1
ORD2875,Standard,5,5,0,2063,1
ORD2876,Standard,5,5,0,469,0
ORD2877,Express,2,2,0,752,0
ORD2878,Express,2,2,0,1843,1
ORD2879,Standard,5,7,2,520,0
ORD2880,Express,2,3,1,1722,1
ORD2881,Standard,5,7,2,2068,1
ORD2882,Express,2,2,0,1699,1
ORD2883,Express,2,2,0,300,0
ORD2884,Express,2,2,0,2172,1
ORD2885,Express,2,2,0,59,0
ORD2886,Standard,5,5,0,1480,0
ORD2887,Express,2,2,0,110,0
ORD2888,Standard,5,5,0,1135,0
ORD2889,Standard,5,5,0,2191,1
ORD2890,Standard,5,5,0,1390,0
ORD2891,Standard,5,7,2,2333,1
ORD2892,Standard,5,6,1,1811,1
ORD2893,Standard,5,6,1,698,0
ORD2894,Standard,5,5,0,991,0
ORD2895,Express,2,2,0,2128,1
ORD2896,Express,2,2,0,1433,0
ORD2897,Standard,5,5,0,394,0
ORD2898,Express,2,2,0,196,0
ORD2899,Express,2,3,1,783,0
ORD2900,Standard,5,5,0,2258,1
ORD2901,Standard,5,5,0,1901,1
ORD2902,Express,2,2,0,2077,1
ORD2903,Standard,5,5,0,2403,1
ORD2904,Standard,5,5,0,580,0
ORD2905,Express,2,2,0,206,0
ORD2906,Standard,5,5,0,1682,1
ORD2907,Standard,5,5,0,1560,1
ORD2908,Express,2,2,0,1610,1
ORD2909,Express,2,2,0,2381,1
ORD2910,Standard,5,6,1,1453,0
ORD2911,Standard,5,5,0,2194,1
ORD2912,Express,2,2,0,810,0
ORD2913,Express,2,2,0,1653,1
ORD2914,Standard,5,5,0,1443,0
ORD2915,Express,2,2,0,814,0
ORD2916,Express,2,2,0,778,0
ORD2917,Standard,5,5,0,2407,1
ORD2918,Standard,5,5,0,1456,0
ORD2919,Standard,5,5,0,965,0
ORD2920,Express,2,3,1,1562,1
ORD2921,Express,2,2,0,2338,1
ORD2922,Express,2,2,0,1226,0
ORD2923,Standard,5,5,0,1305,0
ORD2924,Standard,5,6,1,513,0
ORD2925,Standard,5,5,0,242,0
ORD2926,Standard,5,5,0,1152,0
ORD2927,Standard,5,7,2,1665,1
ORD2928,Express,2,2,0,878,0
ORD2929,Express,2,2,0,1999,1
ORD2930,Standard,5,7,2,1795,1
ORD2931,Standard,5,5,0,496,0
ORD2932,Express,2,2,0,776,0
ORD2933,Standard,5,6,1,2473,1
ORD2934,Standard,5,5,0,2007,1
ORD2935,Express,2,2,0,1697,1
ORD2936,Express,2,2,0,1754,1
ORD2937,Express,2,2,0,1892,1
ORD2938,Standard,5,5,0,616,0
ORD2939,Express,2,2,0,1195,0
ORD2940,Express,2,3,1,1539,1
ORD2941,Express,2,2,0,778,0
ORD2942,Standard,5,6,1,389,0
ORD2943,Standard,5,7,2,607,0
ORD2944,Standard,5,6,1,688,0
ORD2945,Standard,5,5,0,2451,1
ORD2946,Standard,5,5,0,587,0
ORD2947,Express,2,2,0,333,0
ORD2948,Standard,5,6,1,1793,1
ORD2949,Express,2,3,1,2179,1
ORD2950,Express,2,2,0,640,0
ORD2951,Express,2,5,3,1889,1
ORD2952,Express,2,2,0,1742,1
ORD2953,Express,2,3,1,2160,1
ORD2954,Express,2,2,0,1229,0
ORD2955,Standard,5,5,0,758,0
ORD2956,Standard,5,6,1,829,0
ORD2957,Standard,5,6,1,79,0
ORD2958,Standard,5,6,1,1594,1
ORD2959,Standard,5,6,1,1751,1
ORD2960,Express,2,2,0,149,0
ORD2961,Standard,5,7,2,1917,1
ORD2962,Express,2,2,0,1116,0
ORD2963,Express,2,2,0,2031,1
ORD2964,Standard,5,6,1,419,0
ORD2965,Express,2,3,1,1616,1
ORD2966,Standard,5,5,0,1657,1
ORD2967,Express,2,2,0,769,0
ORD2968,Standard,5,5,0,2362,1
ORD2969,Express,2,2,0,794,0
ORD2970,Standard,5,6,1,1737,1
ORD2971,Express,2,2,0,1389,0
ORD2972,Express,2,2,0,1017,0
ORD2973,Standard,5,5,0,1381,0
ORD2974,Standard,5,5,0,1361,0
ORD2975,Express,2,2,0,550,0
ORD2976,Express,2,2,0,946,0
ORD2977,Standard,5,5,0,2388,1
ORD2978,Express,2,2,0,527,0
ORD2979,Express,2,2,0,61,0
ORD2980,Standard,5,5,0,713,0
ORD2981,Express,2,2,0,510,0
ORD2982,Standard,5,6,1,2423,1
ORD2983,Standard,5,5,0,661,0
ORD2984,Express,2,2,0,272,0
ORD2985,Standard,5,5,0,1136,0
ORD2986,Express,2,3,1,2174,1
ORD2987,Express,2,3,1,912,0
ORD2988,Express,2,2,0,806,0
ORD2989,Standard,5,5,0,215,0
ORD2990,Standard,5,5,0,1638,1
ORD2991,Express,2,3,1,498,0
ORD2992,Standard,5,5,0,2386,1
ORD2993,Standard,5,6,1,2414,1
ORD2994,Standard,5,5,0,428,0
ORD2995,Standard,5,8,3,854,0
ORD2996,Express,2,2,0,388,0
ORD2997,Standard,5,6,1,521,0
ORD2998,Standard,5,5,0,523,0
ORD2999,Express,2,3,1,1961,1
ORD3000,Standard,5,7,2,415,0
ORD3001,Standard,5,6,1,790,0
ORD3002,Express,2,2,0,2217,1
ORD3003,Standard,5,7,2,201,0
ORD3004,Express,2,2,0,903,0
ORD3005,Express,2,2,0,2183,1
ORD3006,Standard,5,5,0,1215,0
ORD3007,Standard,5,5,0,1430,0
ORD3008,Express,2,2,0,601,0
ORD3009,Standard,5,5,0,1552,1
ORD3010,Express,2,2,0,320,0
ORD3011,Standard,5,5,0,2380,1
ORD3012,Express,2,2,0,119,0
ORD3013,Standard,5,5,0,631,0
ORD3014,Express,2,2,0,2260,1
ORD3015,Standard,5,5,0,160,0
ORD3016,Standard,5,6,1,2023,1
ORD3017,Express,2,2,0,713,0
ORD3018,Express,2,2,0,297,0
ORD3019,Express,2,2,0,399,0
ORD3020,Express,2,2,0,984,0
ORD3021,Express,2,2,0,1358,0
ORD3022,Standard,5,5,0,958,0
ORD3023,Standard,5,5,0,290,0
ORD3024,Express,2,2,0,1559,1
ORD3025,Standard,5,5,0,1569,1
ORD3026,Express,2,3,1,1217,0
ORD3027,Express,2,2,0,2014,1
ORD3028,Express,2,2,0,1828,1
ORD3029,Standard,5,7,2,208,0
ORD3030,Standard,5,6,1,461,0
ORD3031,Express,2,2,0,713,0
ORD3032,Express,2,2,0,1884,1
ORD3033,Standard,5,5,0,1948,1
ORD3034,Express,2,3,1,1905,1
ORD3035,Standard,5,6,1,245,0
ORD3036,Express,2,3,1,2065,1
ORD3037,Standard,5,6,1,151,0
ORD3038,Express,2,2,0,1880,1
ORD3039,Express,2,2,0,2082,1
ORD3040,Standard,5,6,1,1698,1
ORD3041,Express,2,4,2,1839,1
ORD3042,Standard,5,6,1,2198,1
ORD3043,Standard,5,5,0,285,0
ORD3044,Express,2,2,0,460,0
ORD3045,Standard,5,5,0,327,0
ORD3046,Express,2,2,0,1964,1
ORD3047,Standard,5,5,0,1125,0
ORD3048,Standard,5,6,1,2355,1
ORD3049,Express,2,2,0,2401,1
ORD3050,Standard,5,5,0,223,0
ORD3051,Standard,5,6,1,2465,1
ORD3052,Express,2,2,0,2217,1
ORD3053,Standard,5,5,0,863,0
ORD3054,Express,2,2,0,468,0
ORD3055,Standard,5,7,2,935,0
ORD3056,Express,2,2,0,1066,0
ORD3057,Standard,5,7,2,2161,1
ORD3058,Express,2,2,0,110,0
ORD3059,Standard,5,5,0,157,0
ORD3060,Express,2,2,0,2264,1
ORD3061,Express,2,2,0,274,0
ORD3062,Standard,5,5,0,1112,0
ORD3063,Express,2,2,0,2391,1
ORD3064,Express,2,2,0,650,0
ORD3065,Standard,5,6,1,2251,1
ORD3066,Standard,5,6,1,339,0
ORD3067,Express,2,3,1,2241,1
ORD3068,Standard,5,8,3,2389,1
ORD3069,Express,2,2,0,97,0
ORD3070,Express,2,4,2,2262,1
ORD3071,Standard,5,5,0,823,0
ORD3072,Express,2,2,0,424,0
ORD3073,Standard,5,7,2,2142,1
ORD3074,Express,2,2,0,727,0
ORD3075,Standard,5,5,0,1947,1
ORD3076,Express,2,2,0,254,0
ORD3077,Standard,5,5,0,532,0
ORD3078,Express,2,2,0,510,0
ORD3079,Standard,5,5,0,775,0
ORD3080,Standard,5,6,1,1415,0
ORD3081,Express,2,3,1,2429,1
ORD3082,Express,2,3,1,794,0
ORD3083,Express,2,2,0,1209,0
ORD3084,Standard,5,6,1,1134,0
ORD3085,Express,2,3,1,1905,1
ORD3086,Express,2,2,0,97,0
ORD3087,Express,2,4,2,2425,1
ORD3088,Standard,5,5,0,51,0
ORD3089,Express,2,3,1,2239,1
ORD3090,Standard,5,5,0,218,0
ORD3091,Express,2,3,1,2014,1
ORD3092,Standard,5,6,1,1790,1
ORD3093,Standard,5,5,0,512,0
ORD3094,Standard,5,5,0,887,0
ORD3095,Standard,5,5,0,1996,1
ORD3096,Standard,5,5,0,1068,0
ORD3097,Standard,5,5,0,1690,1
ORD3098,Standard,5,5,0,1525,1
ORD3099,Express,2,2,0,642,0
ORD3100,Standard,5,5,0,841,0
ORD3101,Express,2,2,0,1696,1
ORD3102,Express,2,2,0,317,0
ORD3103,Express,2,4,2,2485,1
ORD3104,Standard,5,5,0,2289,1
ORD3105,Express,2,3,1,2307,1
ORD3106,Standard,5,7,2,977,0
ORD3107,Express,2,2,0,1592,1
ORD3108,Standard,5,6,1,2432,1
ORD3109,Express,2,2,0,1326,0
ORD3110,Express,2,3,1,419,0
ORD3111,Standard,5,6,1,503,0
ORD3112,Standard,5,7,2,2006,1
ORD3113,Express,2,2,0,232,0
ORD3114,Standard,5,5,0,1780,1
ORD3115,Express,2,2,0,898,0
ORD3116,Standard,5,6,1,459,0
ORD3117,Express,2,3,1,278,0
ORD3118,Standard,5,6,1,2483,1
ORD3119,Standard,5,6,1,1273,0
ORD3120,Standard,5,5,0,242,0
ORD3121,Express,2,2,0,2330,1
ORD3122,Express,2,2,0,254,0
ORD3123,Standard,5,6,1,108,0
ORD3124,Express,2,3,1,1541,1
ORD3125,Express,2,2,0,1313,0
ORD3126,Standard,5,5,0,1791,1
ORD3127,Express,2,2,0,585,0
ORD3128,Express,2,3,1,1234,0
ORD3129,Express,2,2,0,987,0
ORD3130,Express,2,2,0,706,0
ORD3131,Standard,5,6,1,1254,0
ORD3132,Express,2,3,1,1991,1
ORD3133,Express,2,4,2,163,0
ORD3134,Standard,5,5,0,428,0
ORD3135,Express,2,2,0,295,0
ORD3136,Express,2,5,3,2461,1
ORD3137,Express,2,2,0,2338,1
ORD3138,Express,2,3,1,1868,1
ORD3139,Express,2,2,0,602,0
ORD3140,Standard,5,6,1,1790,1
ORD3141,Express,2,2,0,987,0
ORD3142,Standard,5,5,0,1811,1
ORD3143,Express,2,2,0,2230,1
ORD3144,Express,2,2,0,1134,0
ORD3145,Standard,5,6,1,555,0
ORD3146,Express,2,2,0,1087,0
ORD3147,Standard,5,6,1,1808,1
ORD3148,Express,2,2,0,646,0
ORD3149,Standard,5,7,2,842,0
ORD3150,Express,2,2,0,397,0
ORD3151,Standard,5,5,0,1252,0
ORD3152,Standard,5,6,1,2054,1
ORD3153,Express,2,2,0,745,0
ORD3154,Standard,5,6,1,2273,1
ORD3155,Standard,5,5,0,1094,0
ORD3156,Standard,5,5,0,1633,1
ORD3157,Standard,5,7,2,1142,0
ORD3158,Standard,5,7,2,196,0
ORD3159,Standard,5,5,0,2158,1
ORD3160,Express,2,3,1,2156,1
ORD3161,Standard,5,5,0,1192,0
ORD3162,Express,2,2,0,1122,0
ORD3163,Express,2,3,1,320,0
ORD3164,Standard,5,5,0,113,0
ORD3165,Express,2,3,1,1036,0
ORD3166,Express,2,2,0,2107,1
ORD3167,Express,2,2,0,2376,1
ORD3168,Standard,5,5,0,299,0
ORD3169,Standard,5,6,1,2013,1
ORD3170,Standard,5,5,0,1089,0
ORD3171,Express,2,2,0,1084,0
ORD3172,Standard,5,5,0,2476,1
ORD3173,Standard,5,5,0,2376,1
ORD3174,Express,2,2,0,173,0
ORD3175,Standard,5,5,0,2417,1
ORD3176,Standard,5,6,1,546,0
ORD3177,Standard,5,5,0,992,0
ORD3178,Standard,5,6,1,2188,1
ORD3179,Express,2,2,0,1632,1
ORD3180,Express,2,3,1,825,0
ORD3181,Standard,5,5,0,2315,1
ORD3182,Standard,5,6,1,398,0
ORD3183,Express,2,2,0,1774,1
ORD3184,Standard,5,6,1,848,0
ORD3185,Express,2,2,0,450,0
ORD3186,Express,2,2,0,797,0
ORD3187,Express,2,2,0,1842,1
ORD3188,Standard,5,6,1,1835,1
ORD3189,Express,2,2,0,1150,0
ORD3190,Express,2,2,0,1275,0
ORD3191,Standard,5,5,0,1205,0
ORD3192,Express,2,3,1,1972,1
ORD3193,Express,2,3,1,1769,1
ORD3194,Express,2,3,1,702,0
ORD3195,Standard,5,8,3,2261,1
ORD3196,Standard,5,7,2,1985,1
ORD3197,Express,2,3,1,347,0
ORD3198,Standard,5,6,1,1536,1
ORD3199,Express,2,4,2,1594,1
ORD3200,Standard,5,5,0,1817,1
ORD3201,Standard,5,5,0,1607,1
ORD3202,Express,2,3,1,620,0
ORD3203,Express,2,4,2,2140,1
ORD3204,Express,2,2,0,419,0
ORD3205,Express,2,5,3,1627,1
ORD3206,Standard,5,6,1,1198,0
ORD3207,Express,2,2,0,614,0
ORD3208,Standard,5,5,0,2005,1
ORD3209,Express,2,3,1,1550,1
ORD3210,Express,2,2,0,1577,1
ORD3211,Standard,5,5,0,61,0
ORD3212,Express,2,2,0,2085,1
ORD3213,Standard,5,5,0,253,0
ORD3214,Express,2,3,1,1729,1
ORD3215,Express,2,3,1,1975,1
ORD3216,Express,2,3,1,1196,0
ORD3217,Standard,5,5,0,709,0
ORD3218,Standard,5,6,1,608,0
ORD3219,Express,2,2,0,75,0
ORD3220,Standard,5,6,1,424,0
ORD3221,Standard,5,5,0,1949,1
ORD3222,Standard,5,5,0,1340,0
ORD3223,Standard,5,5,0,1535,1
ORD3224,Standard,5,5,0,867,0
ORD3225,Express,2,3,1,110,0
ORD3226,Express,2,2,0,2351,1
ORD3227,Standard,5,5,0,626,0
ORD3228,Express,2,2,0,2479,1
ORD3229,Express,2,3,1,588,0
ORD3230,Standard,5,6,1,1743,1
ORD3231,Standard,5,6,1,1992,1
ORD3232,Standard,5,5,0,923,0
ORD3233,Express,2,3,1,1411,0
ORD3234,Express,2,3,1,958,0
ORD3235,Express,2,3,1,923,0
ORD3236,Express,2,2,0,2196,1
ORD3237,Standard,5,5,0,1773,1
ORD3238,Express,2,3,1,209,0
ORD3239,Express,2,2,0,1277,0
ORD3240,Express,2,2,0,774,0
ORD3241,Express,2,2,0,614,0
ORD3242,Standard,5,5,0,1874,1
