order_id,customer_id,product_id,order_date,order_day_of_week,order_hour,quantity,product_price,discount_amount,discount_percentage,final_price,payment_method,is_cod
O2569,C233,P6,2025-03-02,Sunday,21,2,3199,1919.4,30,4478.6,Card,0
O2570,C865,P3,2025-08-29,Friday,3,1,39999,0.0,0,39999.0,COD,1
O2571,C797,P4,2025-01-12,Sunday,1,1,24990,7497.0,30,17493.0,UPI,0
O2572,C543,P1,2025-11-12,Wednesday,20,2,11999,2399.8,10,21598.2,COD,1
O2573,C817,P5,2025-01-28,Tuesday,9,1,3499,1049.7,30,2449.3,COD,1
O2574,C579,P6,2025-07-19,Saturday,0,1,3199,959.7,30,2239.3,COD,1
O2575,C175,P5,2025-09-23,Tuesday,15,1,3499,734.79,21,2764.21,COD,1
O2576,C828,P1,2025-01-18,Saturday,2,1,11999,1199.9,10,10799.1,Card,0
O2577,C937,P3,2025-03-19,Wednesday,3,1,39999,15599.61,39,24399.39,UPI,0
O2578,C448,P4,2025-09-17,Wednesday,12,1,24990,2998.8,12,21991.2,UPI,0
O2579,C745,P4,2025-03-16,Sunday,21,3,24990,22491.0,30,52479.0,UPI,0
O2580,C653,P1,2025-07-04,Friday,16,1,11999,2399.8,20,9599.2,UPI,0
O2581,C256,P6,2025-09-02,Tuesday,17,1,3199,639.8,20,2559.2,COD,1
O2582,C99,P3,2025-07-05,Saturday,10,1,39999,3999.9,10,35999.1,COD,1
O2583,C266,P2,2025-03-16,Sunday,13,1,1799,179.9,10,1619.1,COD,1
O2584,C652,P3,2025-04-25,Friday,23,1,39999,0.0,0,39999.0,COD,1
O2585,C534,P3,2025-05-30,Friday,23,1,39999,3999.9,10,35999.1,COD,1
O2586,C945,P3,2025-08-08,Friday,12,1,39999,4799.88,12,35199.12,COD,1
O2587,C351,P3,2025-08-03,Sunday,2,1,39999,3999.9,10,35999.1,COD,1
O2588,C802,P5,2025-04-21,Monday,12,1,3499,0.0,0,3499.0,UPI,0
O2589,C731,P5,2025-08-14,Thursday,16,1,3499,1364.61,39,2134.39,UPI,0
O2590,C187,P4,2025-12-04,Thursday,15,1,24990,6997.2,28,17992.8,UPI,0
O2591,C580,P5,2025-07-16,Wednesday,8,1,3499,349.9,10,3149.1,COD,1
O2592,C443,P1,2025-10-29,Wednesday,1,1,11999,3839.68,32,8159.32,COD,1
O2593,C165,P1,2025-11-03,Monday,23,1,11999,0.0,0,11999.0,UPI,0
O2594,C197,P2,2025-09-22,Monday,3,1,1799,503.72,28,1295.28,UPI,0
O2595,C272,P6,2025-07-12,Saturday,9,1,3199,991.69,31,2207.31,UPI,0
O2596,C99,P2,2025-10-07,Tuesday,14,1,1799,0.0,0,1799.0,UPI,0
O2597,C155,P5,2025-04-15,Tuesday,17,1,3499,69.98,2,3429.02,COD,1
O2598,C891,P5,2025-03-10,Monday,15,2,3499,769.78,11,6228.22,UPI,0
O2599,C845,P4,2025-02-07,Friday,9,3,24990,0.0,0,74970.0,Card,0
O2600,C511,P6,2025-10-19,Sunday,17,1,3199,639.8,20,2559.2,COD,1
O2601,C970,P1,2025-03-27,Thursday,14,1,11999,1079.91,9,10919.09,Card,0
O2602,C451,P4,2025-04-19,Saturday,22,1,24990,0.0,0,24990.0,COD,1
O2603,C142,P5,2025-02-17,Monday,3,1,3499,1434.59,41,2064.41,UPI,0
O2604,C306,P6,2025-02-15,Saturday,2,1,3199,1311.59,41,1887.41,COD,1
O2605,C460,P3,2025-03-21,Friday,18,1,39999,0.0,0,39999.0,UPI,0
O2606,C54,P2,2025-05-22,Thursday,14,1,1799,539.7,30,1259.3,COD,1
O2607,C588,P5,2025-05-25,Sunday,11,1,3499,0.0,0,3499.0,UPI,0
O2608,C927,P6,2025-07-25,Friday,8,1,3199,959.7,30,2239.3,Card,0
O2609,C392,P1,2025-12-07,Sunday,6,3,11999,7199.4,20,28797.6,UPI,0
O2610,C66,P2,2025-11-23,Sunday,7,1,1799,395.78,22,1403.22,COD,1
O2611,C171,P5,2025-10-29,Wednesday,15,1,3499,0.0,0,3499.0,COD,1
O2612,C294,P6,2025-11-28,Friday,8,2,3199,1919.4,30,4478.6,Card,0
O2613,C686,P5,2025-05-29,Thursday,4,3,3499,2099.4,20,8397.6,UPI,0
O2614,C870,P1,2025-11-04,Tuesday,15,1,11999,4919.59,41,7079.41,COD,1
O2615,C832,P5,2025-10-24,Friday,12,1,3499,1049.7,30,2449.3,Card,0
O2616,C952,P3,2025-11-18,Tuesday,17,1,39999,4399.89,11,35599.11,Card,0
O2617,C135,P6,2025-05-12,Monday,21,2,3199,2431.24,38,3966.76,UPI,0
O2618,C487,P4,2025-02-15,Saturday,9,1,24990,2499.0,10,22491.0,Card,0
O2619,C561,P3,2025-07-08,Tuesday,23,1,39999,0.0,0,39999.0,UPI,0
O2620,C220,P2,2025-08-06,Wednesday,13,1,1799,341.81,19,1457.19,Card,0
O2621,C745,P4,2025-10-17,Friday,13,1,24990,2249.1,9,22740.9,Card,0
O2622,C986,P6,2025-08-03,Sunday,11,1,3199,639.8,20,2559.2,UPI,0
O2623,C841,P4,2025-12-04,Thursday,18,1,24990,4998.0,20,19992.0,UPI,0
O2624,C311,P1,2025-01-17,Friday,19,1,11999,1199.9,10,10799.1,COD,1
O2625,C246,P3,2025-01-14,Tuesday,4,1,39999,15599.61,39,24399.39,COD,1
O2626,C380,P1,2025-07-12,Saturday,1,1,11999,2399.8,20,9599.2,UPI,0
O2627,C405,P6,2025-05-07,Wednesday,16,1,3199,1279.6,40,1919.4,UPI,0
O2628,C574,P6,2025-02-24,Monday,13,3,3199,959.7,10,8637.3,Card,0
O2629,C118,P4,2025-09-28,Sunday,1,1,24990,4998.0,20,19992.0,UPI,0
O2630,C172,P1,2025-01-08,Wednesday,3,1,11999,4799.6,40,7199.4,UPI,0
O2631,C743,P4,2025-03-14,Friday,18,1,24990,249.9,1,24740.1,UPI,0
O2632,C571,P1,2025-06-06,Friday,9,1,11999,2399.8,20,9599.2,COD,1
O2633,C970,P1,2025-06-06,Friday,14,1,11999,2399.8,20,9599.2,Card,0
O2634,C813,P5,2025-04-27,Sunday,6,1,3499,1049.7,30,2449.3,UPI,0
O2635,C955,P2,2025-07-27,Sunday,12,3,1799,0.0,0,5397.0,UPI,0
O2636,C675,P2,2025-07-16,Wednesday,23,2,1799,1403.22,39,2194.78,UPI,0
O2637,C339,P1,2025-12-15,Monday,14,1,11999,1199.9,10,10799.1,UPI,0
O2638,C628,P1,2025-05-15,Thursday,13,1,11999,0.0,0,11999.0,Card,0
O2639,C385,P5,2025-05-27,Tuesday,23,1,3499,349.9,10,3149.1,COD,1
O2640,C672,P3,2025-08-02,Saturday,10,1,39999,11599.71,29,28399.29,UPI,0
O2641,C259,P4,2025-01-10,Friday,15,1,24990,4998.0,20,19992.0,UPI,0
O2642,C167,P1,2025-09-29,Monday,4,1,11999,2519.79,21,9479.21,UPI,0
O2643,C172,P1,2025-09-27,Saturday,17,1,11999,3599.7,30,8399.3,UPI,0
O2644,C714,P5,2025-10-16,Thursday,18,1,3499,0.0,0,3499.0,COD,1
O2645,C387,P6,2025-06-23,Monday,8,1,3199,319.9,10,2879.1,UPI,0
O2646,C877,P2,2025-07-31,Thursday,3,2,1799,359.8,10,3238.2,COD,1
O2647,C820,P5,2025-12-24,Wednesday,6,1,3499,1049.7,30,2449.3,COD,1
O2648,C483,P5,2025-01-18,Saturday,16,1,3499,0.0,0,3499.0,COD,1
O2649,C890,P4,2025-01-07,Tuesday,21,2,24990,14994.0,30,34986.0,COD,1
O2650,C197,P4,2025-02-15,Saturday,7,1,24990,0.0,0,24990.0,Card,0
O2651,C845,P2,2025-01-30,Thursday,13,1,1799,179.9,10,1619.1,UPI,0
O2652,C213,P5,2025-08-04,Monday,16,1,3499,384.89,11,3114.11,Card,0
O2653,C895,P5,2025-04-29,Tuesday,22,1,3499,1119.68,32,2379.32,UPI,0
O2654,C898,P2,2025-08-13,Wednesday,14,1,1799,179.9,10,1619.1,UPI,0
O2655,C30,P3,2025-10-06,Monday,14,1,39999,15599.61,39,24399.39,UPI,0
O2656,C29,P1,2025-11-09,Sunday,1,1,11999,2159.82,18,9839.18,COD,1
O2657,C640,P1,2025-10-31,Friday,23,1,11999,1439.88,12,10559.12,UPI,0
O2658,C211,P3,2025-07-01,Tuesday,4,1,39999,11999.7,30,27999.3,UPI,0
O2659,C561,P1,2025-10-02,Thursday,6,1,11999,4679.61,39,7319.39,COD,1
O2660,C603,P1,2025-01-03,Friday,16,1,11999,3599.7,30,8399.3,UPI,0
O2661,C313,P2,2025-07-23,Wednesday,9,1,1799,0.0,0,1799.0,COD,1
O2662,C202,P1,2025-01-16,Thursday,17,1,11999,3599.7,30,8399.3,COD,1
O2663,C894,P1,2025-09-26,Friday,23,1,11999,0.0,0,11999.0,Card,0
O2664,C618,P6,2025-05-01,Thursday,5,1,3199,639.8,20,2559.2,UPI,0
O2665,C733,P3,2025-08-18,Monday,2,1,39999,7999.8,20,31999.2,Card,0
O2666,C747,P4,2025-06-24,Tuesday,9,1,24990,4998.0,20,19992.0,UPI,0
O2667,C924,P2,2025-08-09,Saturday,10,1,1799,0.0,0,1799.0,UPI,0
O2668,C196,P4,2025-12-21,Sunday,2,1,24990,4998.0,20,19992.0,UPI,0
O2669,C102,P2,2025-07-18,Friday,0,1,1799,575.68,32,1223.32,UPI,0
O2670,C443,P4,2025-01-11,Saturday,13,1,24990,2499.0,10,22491.0,UPI,0
O2671,C467,P5,2025-12-17,Wednesday,0,1,3499,1049.7,30,2449.3,UPI,0
O2672,C981,P5,2025-05-14,Wednesday,19,1,3499,349.9,10,3149.1,COD,1
O2673,C295,P6,2025-04-17,Thursday,2,2,3199,2559.2,40,3838.8,Card,0
O2674,C35,P2,2025-11-07,Friday,17,3,1799,0.0,0,5397.0,UPI,0
O2675,C358,P3,2025-06-28,Saturday,1,1,39999,3999.9,10,35999.1,COD,1
O2676,C842,P2,2025-07-14,Monday,4,3,1799,2050.86,38,3346.14,Card,0
O2677,C683,P6,2025-04-22,Tuesday,4,1,3199,959.7,30,2239.3,UPI,0
O2678,C400,P2,2025-03-25,Tuesday,4,1,1799,683.62,38,1115.38,UPI,0
O2679,C893,P1,2025-12-12,Friday,18,2,11999,7199.4,30,16798.6,Card,0
O2680,C421,P5,2025-04-29,Tuesday,19,1,3499,0.0,0,3499.0,UPI,0
O2681,C854,P3,2025-01-28,Tuesday,2,1,39999,7999.8,20,31999.2,UPI,0
O2682,C545,P2,2025-10-09,Thursday,3,1,1799,0.0,0,1799.0,UPI,0
O2683,C558,P6,2025-10-14,Tuesday,3,1,3199,0.0,0,3199.0,UPI,0
O2684,C325,P1,2025-09-11,Thursday,19,2,11999,0.0,0,23998.0,Card,0
O2685,C890,P4,2025-09-02,Tuesday,15,1,24990,4998.0,20,19992.0,UPI,0
O2686,C248,P4,2025-07-30,Wednesday,7,1,24990,2499.0,10,22491.0,UPI,0
O2687,C554,P2,2025-06-05,Thursday,15,1,1799,683.62,38,1115.38,COD,1
O2688,C426,P1,2025-05-12,Monday,1,1,11999,2399.8,20,9599.2,Card,0
O2689,C338,P3,2025-11-12,Wednesday,7,2,39999,15999.6,20,63998.4,COD,1
O2690,C452,P3,2025-08-07,Thursday,6,2,39999,33599.16,42,46398.84,Card,0
O2691,C187,P5,2025-05-20,Tuesday,4,1,3499,34.99,1,3464.01,UPI,0
O2692,C111,P2,2025-11-30,Sunday,7,1,1799,521.71,29,1277.29,COD,1
O2693,C481,P6,2025-03-21,Friday,13,1,3199,639.8,20,2559.2,UPI,0
O2694,C354,P5,2025-07-06,Sunday,7,1,3499,1049.7,30,2449.3,Card,0
O2695,C940,P2,2025-05-11,Sunday,2,1,1799,575.68,32,1223.32,COD,1
O2696,C405,P5,2025-07-30,Wednesday,19,2,3499,699.8,10,6298.2,UPI,0
O2697,C180,P4,2025-06-23,Monday,17,1,24990,4998.0,20,19992.0,Card,0
O2698,C768,P3,2025-09-19,Friday,2,1,39999,3999.9,10,35999.1,COD,1
O2699,C995,P3,2025-02-15,Saturday,21,1,39999,7199.82,18,32799.18,COD,1
O2700,C570,P5,2025-05-18,Sunday,20,1,3499,699.8,20,2799.2,UPI,0
O2701,C442,P3,2025-06-28,Saturday,7,1,39999,11999.7,30,27999.3,UPI,0
O2702,C169,P4,2025-11-02,Sunday,18,1,24990,5497.8,22,19492.2,UPI,0
O2703,C33,P4,2025-01-25,Saturday,8,1,24990,10495.8,42,14494.2,Card,0
O2704,C182,P2,2025-03-14,Friday,23,1,1799,359.8,20,1439.2,UPI,0
O2705,C656,P1,2025-07-16,Wednesday,9,1,11999,3599.7,30,8399.3,Card,0
O2706,C224,P1,2025-09-16,Tuesday,0,1,11999,3719.69,31,8279.31,UPI,0
O2707,C290,P1,2025-09-18,Thursday,11,3,11999,10799.1,30,25197.9,COD,1
O2708,C993,P5,2025-08-19,Tuesday,14,1,3499,734.79,21,2764.21,UPI,0
O2709,C877,P1,2025-11-24,Monday,1,1,11999,2279.81,19,9719.19,COD,1
O2710,C352,P5,2025-12-06,Saturday,14,1,3499,0.0,0,3499.0,UPI,0
O2711,C156,P6,2025-05-13,Tuesday,20,1,3199,607.81,19,2591.19,UPI,0
O2712,C621,P2,2025-02-21,Friday,15,1,1799,35.98,2,1763.02,COD,1
O2713,C472,P6,2025-03-06,Thursday,15,1,3199,0.0,0,3199.0,COD,1
O2714,C762,P4,2025-04-04,Friday,3,1,24990,7497.0,30,17493.0,COD,1
O2715,C402,P5,2025-07-17,Thursday,1,1,3499,349.9,10,3149.1,UPI,0
O2716,C23,P5,2025-07-13,Sunday,3,1,3499,769.78,22,2729.22,COD,1
O2717,C73,P2,2025-07-15,Tuesday,1,1,1799,359.8,20,1439.2,UPI,0
O2718,C134,P5,2025-09-28,Sunday,5,1,3499,1399.6,40,2099.4,UPI,0
O2719,C389,P1,2025-01-24,Friday,20,1,11999,0.0,0,11999.0,COD,1
O2720,C494,P6,2025-08-21,Thursday,23,1,3199,991.69,31,2207.31,UPI,0
O2721,C699,P4,2025-10-26,Sunday,22,1,24990,10495.8,42,14494.2,COD,1
O2722,C693,P4,2025-01-03,Friday,17,1,24990,2499.0,10,22491.0,COD,1
O2723,C554,P2,2025-03-20,Thursday,13,1,1799,539.7,30,1259.3,COD,1
O2724,C144,P2,2025-02-23,Sunday,2,1,1799,179.9,10,1619.1,COD,1
O2725,C927,P5,2025-01-15,Wednesday,17,1,3499,0.0,0,3499.0,UPI,0
O2726,C40,P1,2025-09-15,Monday,14,1,11999,2399.8,20,9599.2,UPI,0
O2727,C379,P2,2025-12-26,Friday,21,1,1799,0.0,0,1799.0,UPI,0
O2728,C855,P2,2025-03-07,Friday,14,2,1799,359.8,10,3238.2,COD,1
O2729,C709,P6,2025-08-03,Sunday,9,2,3199,1215.62,19,5182.38,UPI,0
O2730,C524,P2,2025-04-06,Sunday,20,1,1799,359.8,20,1439.2,COD,1
O2731,C629,P4,2025-12-15,Monday,5,1,24990,4748.1,19,20241.9,UPI,0
O2732,C81,P4,2025-02-21,Friday,20,3,24990,0.0,0,74970.0,Card,0
O2733,C562,P5,2025-11-09,Sunday,10,1,3499,384.89,11,3114.11,UPI,0
O2734,C149,P3,2025-12-28,Sunday,4,1,39999,3999.9,10,35999.1,Card,0
O2735,C100,P4,2025-09-18,Thursday,18,1,24990,7497.0,30,17493.0,UPI,0
O2736,C443,P4,2025-04-21,Monday,16,1,24990,2499.0,10,22491.0,COD,1
O2737,C519,P2,2025-05-08,Thursday,12,1,1799,179.9,10,1619.1,UPI,0
O2738,C769,P1,2025-01-11,Saturday,16,1,11999,2399.8,20,9599.2,UPI,0
O2739,C622,P3,2025-11-23,Sunday,17,1,39999,7999.8,20,31999.2,COD,1
O2740,C857,P4,2025-03-13,Thursday,4,1,24990,2499.0,10,22491.0,COD,1
O2741,C510,P4,2025-01-04,Saturday,13,1,24990,0.0,0,24990.0,UPI,0
O2742,C86,P4,2025-07-25,Friday,3,1,24990,5247.9,21,19742.1,COD,1
O2743,C849,P6,2025-06-17,Tuesday,14,1,3199,959.7,30,2239.3,UPI,0
O2744,C3,P1,2025-08-03,Sunday,13,1,11999,3599.7,30,8399.3,Card,0
O2745,C979,P5,2025-05-27,Tuesday,17,1,3499,419.88,12,3079.12,UPI,0
O2746,C708,P2,2025-07-06,Sunday,3,1,1799,341.81,19,1457.19,COD,1
O2747,C459,P6,2025-04-24,Thursday,16,1,3199,0.0,0,3199.0,UPI,0
O2748,C500,P5,2025-03-10,Monday,10,1,3499,0.0,0,3499.0,UPI,0
O2749,C362,P6,2025-10-30,Thursday,16,1,3199,959.7,30,2239.3,COD,1
O2750,C783,P6,2025-10-03,Friday,3,1,3199,287.91,9,2911.09,Card,0
O2751,C203,P4,2025-03-21,Friday,10,1,24990,2249.1,9,22740.9,COD,1
O2752,C871,P4,2025-05-02,Friday,17,1,24990,6997.2,28,17992.8,COD,1
O2753,C607,P1,2025-03-03,Monday,4,1,11999,4559.62,38,7439.38,COD,1
O2754,C799,P6,2025-01-27,Monday,13,1,3199,319.9,10,2879.1,UPI,0
O2755,C927,P4,2025-08-28,Thursday,18,1,24990,7497.0,30,17493.0,Card,0
O2756,C732,P4,2025-08-21,Thursday,4,1,24990,9746.1,39,15243.9,COD,1
O2757,C367,P2,2025-05-02,Friday,17,1,1799,179.9,10,1619.1,UPI,0
O2758,C466,P5,2025-01-28,Tuesday,16,1,3499,419.88,12,3079.12,COD,1
O2759,C402,P2,2025-11-08,Saturday,15,1,1799,539.7,30,1259.3,COD,1
O2760,C27,P2,2025-02-14,Friday,5,1,1799,0.0,0,1799.0,Card,0
O2761,C907,P1,2025-09-18,Thursday,2,1,11999,239.98,2,11759.02,UPI,0
O2762,C917,P2,2025-06-22,Sunday,5,3,1799,1187.34,22,4209.66,COD,1
O2763,C448,P4,2025-06-27,Friday,21,1,24990,0.0,0,24990.0,Card,0
O2764,C633,P5,2025-05-27,Tuesday,10,3,3499,1994.43,19,8502.57,UPI,0
O2765,C789,P2,2025-12-19,Friday,6,1,1799,539.7,30,1259.3,UPI,0
O2766,C706,P5,2025-09-05,Friday,12,1,3499,34.99,1,3464.01,Card,0
O2767,C124,P1,2025-08-06,Wednesday,15,1,11999,2399.8,20,9599.2,UPI,0
O2768,C190,P1,2025-01-28,Tuesday,19,1,11999,5039.58,42,6959.42,UPI,0
O2769,C303,P5,2025-05-08,Thursday,8,1,3499,1049.7,30,2449.3,COD,1
O2770,C308,P6,2025-06-11,Wednesday,17,2,3199,2623.18,41,3774.82,COD,1
O2771,C740,P4,2025-07-04,Friday,17,2,24990,10995.6,22,38984.4,COD,1
O2772,C895,P6,2025-05-17,Saturday,15,1,3199,1311.59,41,1887.41,Card,0
O2773,C258,P2,2025-05-14,Wednesday,4,1,1799,359.8,20,1439.2,COD,1
O2774,C282,P6,2025-08-22,Friday,6,1,3199,0.0,0,3199.0,COD,1
O2775,C645,P3,2025-02-03,Monday,11,1,39999,15599.61,39,24399.39,UPI,0
O2776,C868,P1,2025-10-22,Wednesday,19,3,11999,719.94,2,35277.06,UPI,0
O2777,C673,P1,2025-01-03,Friday,12,1,11999,3719.69,31,8279.31,UPI,0
O2778,C661,P1,2025-10-31,Friday,8,1,11999,4559.62,38,7439.38,UPI,0
O2779,C436,P5,2025-07-19,Saturday,22,1,3499,1364.61,39,2134.39,COD,1
O2780,C967,P3,2025-09-26,Friday,5,2,39999,31999.2,40,47998.8,Card,0
O2781,C114,P2,2025-01-19,Sunday,11,1,1799,0.0,0,1799.0,UPI,0
O2782,C24,P5,2025-09-30,Tuesday,13,1,3499,699.8,20,2799.2,COD,1
O2783,C831,P6,2025-11-24,Monday,3,1,3199,0.0,0,3199.0,Card,0
O2784,C806,P4,2025-03-29,Saturday,22,1,24990,5247.9,21,19742.1,Card,0
O2785,C903,P5,2025-09-13,Saturday,10,1,3499,0.0,0,3499.0,UPI,0
O2786,C256,P2,2025-04-13,Sunday,1,1,1799,0.0,0,1799.0,COD,1
O2787,C593,P4,2025-11-20,Thursday,0,1,24990,7746.9,31,17243.1,COD,1
O2788,C982,P2,2025-02-07,Friday,23,1,1799,197.89,11,1601.11,Card,0
O2789,C261,P2,2025-04-27,Sunday,11,1,1799,35.98,2,1763.02,UPI,0
O2790,C881,P4,2025-10-02,Thursday,10,1,24990,7497.0,30,17493.0,Card,0
O2791,C847,P2,2025-07-04,Friday,7,1,1799,197.89,11,1601.11,UPI,0
O2792,C864,P2,2025-11-06,Thursday,11,1,1799,359.8,20,1439.2,UPI,0
O2793,C30,P1,2025-07-25,Friday,6,3,11999,7199.4,20,28797.6,COD,1
O2794,C904,P6,2025-10-14,Tuesday,6,1,3199,639.8,20,2559.2,COD,1
O2795,C454,P2,2025-03-06,Thursday,0,1,1799,539.7,30,1259.3,COD,1
O2796,C936,P1,2025-06-27,Friday,18,1,11999,4679.61,39,7319.39,COD,1
O2797,C16,P3,2025-01-22,Wednesday,1,1,39999,0.0,0,39999.0,COD,1
O2798,C238,P1,2025-05-04,Sunday,4,1,11999,0.0,0,11999.0,UPI,0
O2799,C307,P1,2025-03-15,Saturday,9,1,11999,3599.7,30,8399.3,Card,0
O2800,C6,P1,2025-05-28,Wednesday,6,2,11999,2399.8,10,21598.2,Card,0
O2801,C758,P6,2025-05-16,Friday,7,1,3199,639.8,20,2559.2,Card,0
O2802,C613,P6,2025-03-01,Saturday,8,1,3199,895.72,28,2303.28,UPI,0
O2803,C569,P6,2025-10-03,Friday,8,1,3199,1279.6,40,1919.4,Card,0
O2804,C238,P3,2025-01-28,Tuesday,23,2,39999,7999.8,10,71998.2,COD,1
O2805,C964,P4,2025-02-05,Wednesday,21,1,24990,2499.0,10,22491.0,UPI,0
O2806,C548,P6,2025-10-06,Monday,5,1,3199,383.88,12,2815.12,UPI,0
O2807,C389,P2,2025-09-29,Monday,5,1,1799,215.88,12,1583.12,UPI,0
O2808,C876,P6,2025-09-06,Saturday,23,2,3199,2687.16,42,3710.84,UPI,0
O2809,C39,P6,2025-06-23,Monday,16,1,3199,255.92,8,2943.08,Card,0
O2810,C315,P6,2025-12-24,Wednesday,6,1,3199,0.0,0,3199.0,COD,1
O2811,C347,P3,2025-06-25,Wednesday,11,1,39999,3199.92,8,36799.08,UPI,0
O2812,C615,P6,2025-01-12,Sunday,16,1,3199,0.0,0,3199.0,UPI,0
O2813,C455,P5,2025-04-26,Saturday,2,1,3499,349.9,10,3149.1,Card,0
O2814,C716,P2,2025-06-02,Monday,3,1,1799,539.7,30,1259.3,UPI,0
O2815,C41,P2,2025-01-22,Wednesday,21,1,1799,503.72,28,1295.28,UPI,0
O2816,C285,P1,2025-07-08,Tuesday,11,1,11999,2279.81,19,9719.19,Card,0
O2817,C401,P4,2025-03-15,Saturday,18,1,24990,7497.0,30,17493.0,UPI,0
O2818,C780,P1,2025-09-05,Friday,10,1,11999,1199.9,10,10799.1,COD,1
O2819,C225,P4,2025-04-26,Saturday,15,1,24990,7497.0,30,17493.0,COD,1
O2820,C683,P2,2025-03-03,Monday,0,1,1799,0.0,0,1799.0,COD,1
O2821,C54,P2,2025-04-06,Sunday,9,1,1799,359.8,20,1439.2,COD,1
O2822,C658,P6,2025-12-09,Tuesday,14,2,3199,1279.6,20,5118.4,UPI,0
O2823,C68,P2,2025-02-05,Wednesday,0,1,1799,17.99,1,1781.01,Card,0
O2824,C847,P5,2025-02-23,Sunday,1,1,3499,1049.7,30,2449.3,COD,1
O2825,C682,P4,2025-05-31,Saturday,13,2,24990,5997.6,12,43982.4,UPI,0
O2826,C253,P1,2025-08-23,Saturday,16,2,11999,4799.6,20,19198.4,UPI,0
O2827,C56,P2,2025-08-09,Saturday,2,1,1799,359.8,20,1439.2,UPI,0
O2828,C827,P2,2025-03-09,Sunday,3,1,1799,557.69,31,1241.31,UPI,0
O2829,C445,P4,2025-03-31,Monday,3,1,24990,7497.0,30,17493.0,UPI,0
O2830,C658,P2,2025-06-16,Monday,22,1,1799,359.8,20,1439.2,COD,1
O2831,C905,P6,2025-03-16,Sunday,17,1,3199,319.9,10,2879.1,COD,1
O2832,C551,P3,2025-12-12,Friday,23,1,39999,7199.82,18,32799.18,UPI,0
O2833,C25,P2,2025-12-28,Sunday,23,1,1799,0.0,0,1799.0,UPI,0
O2834,C156,P3,2025-03-11,Tuesday,10,3,39999,13199.67,11,106797.33,COD,1
O2835,C180,P5,2025-11-22,Saturday,17,2,3499,1399.6,20,5598.4,UPI,0
O2836,C465,P5,2025-05-23,Friday,23,1,3499,69.98,2,3429.02,COD,1
O2837,C295,P6,2025-08-07,Thursday,2,1,3199,959.7,30,2239.3,Card,0
O2838,C322,P6,2025-05-09,Friday,6,1,3199,1311.59,41,1887.41,UPI,0
O2839,C383,P4,2025-04-03,Thursday,2,1,24990,7746.9,31,17243.1,COD,1
O2840,C909,P3,2025-03-01,Saturday,13,1,39999,11199.72,28,28799.28,UPI,0
O2841,C233,P5,2025-01-11,Saturday,12,1,3499,0.0,0,3499.0,UPI,0
O2842,C936,P6,2025-04-16,Wednesday,13,1,3199,639.8,20,2559.2,UPI,0
O2843,C903,P6,2025-11-29,Saturday,19,1,3199,0.0,0,3199.0,COD,1
O2844,C877,P1,2025-09-16,Tuesday,18,2,11999,5039.58,21,18958.42,COD,1
O2845,C998,P2,2025-02-03,Monday,19,1,1799,359.8,20,1439.2,COD,1
O2846,C863,P6,2025-11-19,Wednesday,2,1,3199,703.78,22,2495.22,Card,0
O2847,C69,P3,2025-03-02,Sunday,1,1,39999,12399.69,31,27599.31,Card,0
O2848,C493,P2,2025-02-23,Sunday,19,3,1799,1619.1,30,3777.9,COD,1
O2849,C886,P1,2025-07-21,Monday,11,2,11999,2399.8,10,21598.2,COD,1
O2850,C551,P5,2025-06-16,Monday,6,1,3499,664.81,19,2834.19,COD,1
O2851,C377,P6,2025-01-30,Thursday,3,1,3199,0.0,0,3199.0,UPI,0
O2852,C988,P6,2025-09-15,Monday,0,1,3199,319.9,10,2879.1,UPI,0
O2853,C198,P4,2025-02-28,Friday,7,1,24990,7247.1,29,17742.9,UPI,0
O2854,C158,P4,2025-02-08,Saturday,3,1,24990,2499.0,10,22491.0,UPI,0
O2855,C546,P2,2025-03-28,Friday,13,1,1799,0.0,0,1799.0,COD,1
O2856,C940,P1,2025-09-29,Monday,6,1,11999,3719.69,31,8279.31,COD,1
O2857,C527,P5,2025-02-02,Sunday,9,1,3499,384.89,11,3114.11,Card,0
O2858,C400,P6,2025-04-29,Tuesday,7,1,3199,0.0,0,3199.0,Card,0
O2859,C244,P3,2025-04-21,Monday,5,1,39999,3999.9,10,35999.1,COD,1
O2860,C654,P3,2025-06-01,Sunday,13,1,39999,0.0,0,39999.0,COD,1
O2861,C600,P3,2025-11-08,Saturday,19,1,39999,0.0,0,39999.0,UPI,0
O2862,C159,P2,2025-08-04,Monday,20,1,1799,179.9,10,1619.1,COD,1
O2863,C541,P5,2025-10-22,Wednesday,12,1,3499,419.88,12,3079.12,UPI,0
O2864,C175,P2,2025-11-07,Friday,5,1,1799,0.0,0,1799.0,COD,1
O2865,C456,P1,2025-01-12,Sunday,2,1,11999,3599.7,30,8399.3,Card,0
O2866,C36,P5,2025-05-03,Saturday,20,1,3499,769.78,22,2729.22,COD,1
O2867,C372,P2,2025-04-17,Thursday,9,1,1799,539.7,30,1259.3,UPI,0
O2868,C433,P5,2025-09-27,Saturday,1,1,3499,34.99,1,3464.01,UPI,0
O2869,C208,P3,2025-01-01,Wednesday,20,1,39999,7999.8,20,31999.2,UPI,0
O2870,C819,P1,2025-08-20,Wednesday,2,3,11999,10799.1,30,25197.9,COD,1
O2871,C173,P3,2025-11-25,Tuesday,2,1,39999,3999.9,10,35999.1,COD,1
