order_id,is_returned,return_reason,return_days_after_delivery
O3295,0,NONE,0
O3296,0,NONE,0
O3297,0,NONE,0
O3298,1,QUALITY_DEFECT,4
O3299,1,QUALITY_DEFECT,5
O3300,1,NO_LONGER_NEEDED,10
O3301,1,SIZE_FIT_ISSUE,8
O3302,0,NONE,0
O3303,0,NONE,0
O3304,0,NONE,0
O3305,1,DAMAGED_IN_TRANSIT,6
O3306,1,WRONG_ITEM,8
O3307,1,QUALITY_DEFECT,2
O3308,1,NO_LONGER_NEEDED,9
O3309,0,NONE,0
O3310,0,NONE,0
O3311,0,NONE,0
O3312,1,QUALITY_DEFECT,9
O3313,1,SIZE_FIT_ISSUE,6
O3314,1,WRONG_ITEM,4
O3315,1,SIZE_FIT_ISSUE,8
O3316,0,NONE,0
O3317,0,NONE,0
O3318,0,NONE,0
O3319,0,NONE,0
O3320,0,NONE,0
O3321,0,NONE,0
O3322,0,NONE,0
O3323,1,SIZE_FIT_ISSUE,2
O3324,0,NONE,0
O3325,0,NONE,0
O3326,0,NONE,0
O3327,1,NO_LONGER_NEEDED,6
O3328,1,DAMAGED_IN_TRANSIT,8
O3329,0,NONE,0
O3330,0,NONE,0
O3331,0,NONE,0
O3332,0,NONE,0
O3333,0,NONE,0
O3334,1,SIZE_FIT_ISSUE,1
O3335,0,NONE,0
O3336,0,NONE,0
O3337,0,NONE,0
O3338,1,NOT_AS_DESCRIBED,5
O3339,0,NONE,0
O3340,0,NONE,0
O3341,0,NONE,0
O3342,0,NONE,0
O3343,0,NONE,0
O3344,0,NONE,0
O3345,0,NONE,0
O3346,1,SIZE_FIT_ISSUE,4
O3347,0,NONE,0
O3348,0,NONE,0
O3349,0,NONE,0
O3350,1,DAMAGED_IN_TRANSIT,3
O3351,0,NONE,0
O3352,1,QUALITY_DEFECT,10
O3353,0,NONE,0
O3354,0,NONE,0
O3355,0,NONE,0
O3356,0,NONE,0
O3357,0,NONE,0
O3358,0,NONE,0
O3359,0,NONE,0
O3360,1,SIZE_FIT_ISSUE,1
O3361,1,DELIVERY_DELAY,5
O3362,0,NONE,0
O3363,1,SIZE_FIT_ISSUE,6
O3364,0,NONE,0
O3365,1,SIZE_FIT_ISSUE,4
O3366,1,NO_LONGER_NEEDED,10
O3367,0,NONE,0
O3368,0,NONE,0
O3369,1,QUALITY_DEFECT,6
O3370,0,NONE,0
O3371,1,WRONG_ITEM,1
O3372,1,DELIVERY_DELAY,5
O3373,0,NONE,0
O3374,0,NONE,0
O3375,0,NONE,0
O3376,1,SIZE_FIT_ISSUE,5
O3377,0,NONE,0
O3378,0,NONE,0
O3379,1,DAMAGED_IN_TRANSIT,1
O3380,0,NONE,0
O3381,1,WRONG_ITEM,3
O3382,0,NONE,0
O3383,1,SIZE_FIT_ISSUE,10
O3384,1,WRONG_ITEM,2
O3385,0,NONE,0
O3386,1,SIZE_FIT_ISSUE,1
O3387,0,NONE,0
O3388,1,SIZE_FIT_ISSUE,7
O3389,0,NONE,0
O3390,0,NONE,0
O3391,1,NOT_AS_DESCRIBED,1
O3392,0,NONE,0
O3393,0,NONE,0
O3394,0,NONE,0
O3395,0,NONE,0
O3396,0,NONE,0
O3397,1,NO_LONGER_NEEDED,8
O3398,0,NONE,0
O3399,0,NONE,0
O3400,0,NONE,0
O3401,1,DAMAGED_IN_TRANSIT,1
O3402,1,SIZE_FIT_ISSUE,8
O3403,0,NONE,0
O3404,0,NONE,0
O3405,0,NONE,0
O3406,0,NONE,0
O3407,1,DAMAGED_IN_TRANSIT,9
O3408,0,NONE,0
O3409,0,NONE,0
O3410,1,SIZE_FIT_ISSUE,4
O3411,0,NONE,0
O3412,0,NONE,0
O3413,0,NONE,0
O3414,0,NONE,0
O3415,0,NONE,0
O3416,0,NONE,0
O3417,0,NONE,0
O3418,1,QUALITY_DEFECT,9
O3419,0,NONE,0
O3420,1,WRONG_ITEM,1
O3421,0,NONE,0
O3422,0,NONE,0
O3423,0,NONE,0
O3424,0,NONE,0
O3425,0,NONE,0
O3426,1,SIZE_FIT_ISSUE,4
O3427,1,NO_LONGER_NEEDED,3
O3428,0,NONE,0
O3429,1,WRONG_ITEM,9
O3430,0,NONE,0
O3431,1,WRONG_ITEM,5
O3432,1,SIZE_FIT_ISSUE,6
O3433,1,SIZE_FIT_ISSUE,7
O3434,0,NONE,0
O3435,0,NONE,0
O3436,1,SIZE_FIT_ISSUE,5
O3437,0,NONE,0
O3438,1,DAMAGED_IN_TRANSIT,2
O3439,0,NONE,0
O3440,0,NONE,0
O3441,0,NONE,0
O3442,0,NONE,0
O3443,0,NONE,0
O3444,1,SIZE_FIT_ISSUE,6
O3445,0,NONE,0
O3446,1,QUALITY_DEFECT,3
O3447,0,NONE,0
O3448,0,NONE,0
O3449,0,NONE,0
O3450,0,NONE,0
O3451,0,NONE,0
O3452,0,NONE,0
O3453,1,WRONG_ITEM,5
O3454,1,SIZE_FIT_ISSUE,10
O3455,0,NONE,0
O3456,1,DAMAGED_IN_TRANSIT,7
O3457,0,NONE,0
O3458,0,NONE,0
O3459,1,WRONG_ITEM,3
O3460,1,SIZE_FIT_ISSUE,3
O3461,0,NONE,0
O3462,1,NO_LONGER_NEEDED,4
O3463,0,NONE,0
O3464,1,DAMAGED_IN_TRANSIT,6
O3465,1,QUALITY_DEFECT,7
O3466,0,NONE,0
O3467,0,NONE,0
O3468,1,QUALITY_DEFECT,4
O3469,1,WRONG_ITEM,4
O3470,0,NONE,0
O3471,0,NONE,0
O3472,0,NONE,0
O3473,0,NONE,0
O3474,1,SIZE_FIT_ISSUE,6
O3475,1,NO_LONGER_NEEDED,5
O3476,1,WRONG_ITEM,6
O3477,0,NONE,0
O3478,1,DAMAGED_IN_TRANSIT,6
O3479,1,DAMAGED_IN_TRANSIT,3
O3480,1,DELIVERY_DELAY,7
O3481,0,NONE,0
O3482,0,NONE,0
O3483,0,NONE,0
O3484,1,DELIVERY_DELAY,1
O3485,0,NONE,0
O3486,0,NONE,0
O3487,0,NONE,0
O3488,0,NONE,0
O3489,1,NO_LONGER_NEEDED,6
O3490,0,NONE,0
O3491,0,NONE,0
O3492,1,SIZE_FIT_ISSUE,9
O3493,0,NONE,0
O3494,0,NONE,0
O3495,0,NONE,0
O3496,0,NONE,0
O3497,1,DAMAGED_IN_TRANSIT,8
O3498,0,NONE,0
O3499,0,NONE,0
O3500,1,SIZE_FIT_ISSUE,3
O3501,1,NO_LONGER_NEEDED,8
O3502,1,NO_LONGER_NEEDED,10
O3503,1,SIZE_FIT_ISSUE,6
O3504,1,NOT_AS_DESCRIBED,6
O3505,0,NONE,0
O3506,0,NONE,0
O3507,1,QUALITY_DEFECT,10
O3508,0,NONE,0
O3509,0,NONE,0
O3510,0,NONE,0
O3511,1,WRONG_ITEM,3
O3512,1,WRONG_ITEM,2
O3513,0,NONE,0
O3514,1,SIZE_FIT_ISSUE,6
O3515,0,NONE,0
O3516,1,QUALITY_DEFECT,1
O3517,1,WRONG_ITEM,9
O3518,1,SIZE_FIT_ISSUE,2
O3519,0,NONE,0
O3520,0,NONE,0
O3521,0,NONE,0
O3522,0,NONE,0
O3523,0,NONE,0
O3524,0,NONE,0
O3525,1,SIZE_FIT_ISSUE,7
O3526,0,NONE,0
O3527,0,NONE,0
O3528,0,NONE,0
O3529,0,NONE,0
O3530,0,NONE,0
O3531,0,NONE,0
O3532,1,WRONG_ITEM,6
O3533,0,NONE,0
O3534,1,DAMAGED_IN_TRANSIT,3
O3535,0,NONE,0
O3536,0,NONE,0
O3537,0,NONE,0
O3538,0,NONE,0
O3539,1,SIZE_FIT_ISSUE,4
O3540,0,NONE,0
O3541,1,SIZE_FIT_ISSUE,9
O3542,1,SIZE_FIT_ISSUE,10
O3543,0,NONE,0
O3544,1,WRONG_ITEM,3
O3545,0,NONE,0
O3546,0,NONE,0
O3547,0,NONE,0
O3548,0,NONE,0
O3549,0,NONE,0
O3550,0,NONE,0
O3551,0,NONE,0
O3552,0,NONE,0
O3553,0,NONE,0
O3554,0,NONE,0
O3555,0,NONE,0
O3556,0,NONE,0
O3557,0,NONE,0
O3558,0,NONE,0
O3559,1,DAMAGED_IN_TRANSIT,3
O3560,0,NONE,0
O3561,0,NONE,0
O3562,1,SIZE_FIT_ISSUE,10
O3563,0,NONE,0
O3564,1,WRONG_ITEM,10
O3565,0,NONE,0
O3566,0,NONE,0
O3567,0,NONE,0
O3568,0,NONE,0
O3569,0,NONE,0
O3570,0,NONE,0
O3571,0,NONE,0
O3572,0,NONE,0
O3573,0,NONE,0
O3574,0,NONE,0
O3575,0,NONE,0
O3576,0,NONE,0
O3577,0,NONE,0
O3578,0,NONE,0
O3579,0,NONE,0
O3580,1,SIZE_FIT_ISSUE,7
O3581,1,DAMAGED_IN_TRANSIT,1
O3582,1,NO_LONGER_NEEDED,7
O3583,0,NONE,0
O3584,0,NONE,0
O3585,0,NONE,0
O3586,0,NONE,0
O3587,1,SIZE_FIT_ISSUE,10
O3588,1,SIZE_FIT_ISSUE,9
O3589,0,NONE,0
O3590,1,SIZE_FIT_ISSUE,10
O3591,0,NONE,0
O3592,0,NONE,0
O3593,1,NO_LONGER_NEEDED,5
O3594,0,NONE,0
O3595,1,NOT_AS_DESCRIBED,2
O3596,1,NOT_AS_DESCRIBED,4
O3597,0,NONE,0
O3598,0,NONE,0
O3599,1,SIZE_FIT_ISSUE,1
O3600,0,NONE,0
O3601,0,NONE,0
O3602,0,NONE,0
O3603,0,NONE,0
O3604,1,WRONG_ITEM,8
O3605,0,NONE,0
O3606,1,QUALITY_DEFECT,8
O3607,1,NO_LONGER_NEEDED,8
O3608,0,NONE,0
O3609,1,DELIVERY_DELAY,8
O3610,0,NONE,0
O3611,0,NONE,0
O3612,1,QUALITY_DEFECT,1
O3613,0,NONE,0
O3614,0,NONE,0
O3615,0,NONE,0
O3616,0,NONE,0
O3617,0,NONE,0
O3618,0,NONE,0
O3619,0,NONE,0
O3620,1,NOT_AS_DESCRIBED,4
O3621,1,SIZE_FIT_ISSUE,8
O3622,0,NONE,0
O3623,1,NO_LONGER_NEEDED,10
O3624,1,WRONG_ITEM,1
O3625,1,SIZE_FIT_ISSUE,3
O3626,1,QUALITY_DEFECT,4
O3627,0,NONE,0
O3628,0,NONE,0
O3629,0,NONE,0
O3630,0,NONE,0
O3631,0,NONE,0
O3632,0,NONE,0
O3633,0,NONE,0
O3634,1,SIZE_FIT_ISSUE,7
O3635,0,NONE,0
O3636,1,SIZE_FIT_ISSUE,8
O3637,0,NONE,0
O3638,0,NONE,0
O3639,0,NONE,0
O3640,0,NONE,0
O3641,0,NONE,0
O3642,1,DELIVERY_DELAY,9
O3643,1,SIZE_FIT_ISSUE,8
O3644,0,NONE,0
O3645,0,NONE,0
O3646,0,NONE,0
O3647,0,NONE,0
O3648,0,NONE,0
O3649,0,NONE,0
O3650,0,NONE,0
O3651,1,QUALITY_DEFECT,4
O3652,0,NONE,0
O3653,1,SIZE_FIT_ISSUE,10
O3654,0,NONE,0
O3655,0,NONE,0
O3656,1,DAMAGED_IN_TRANSIT,9
O3657,0,NONE,0
O3658,0,NONE,0
O3659,0,NONE,0
O3660,1,DELIVERY_DELAY,2
O3661,0,NONE,0
O3662,1,NO_LONGER_NEEDED,6
O3663,0,NONE,0
O3664,1,NO_LONGER_NEEDED,4
O3665,0,NONE,0
O3666,0,NONE,0
O3667,0,NONE,0
O3668,0,NONE,0
O3669,0,NONE,0
O3670,0,NONE,0
O3671,0,NONE,0
O3672,0,NONE,0
O3673,1,SIZE_FIT_ISSUE,5
O3674,0,NONE,0
O3675,0,NONE,0
O3676,0,NONE,0
O3677,1,WRONG_ITEM,10
O3678,1,DAMAGED_IN_TRANSIT,4
O3679,0,NONE,0
O3680,0,NONE,0
O3681,0,NONE,0
O3682,0,NONE,0
O3683,0,NONE,0
O3684,0,NONE,0
O3685,0,NONE,0
O3686,0,NONE,0
O3687,0,NONE,0
O3688,0,NONE,0
O3689,1,QUALITY_DEFECT,8
O3690,1,NO_LONGER_NEEDED,1
O3691,0,NONE,0
O3692,0,NONE,0
O3693,0,NONE,0
O3694,0,NONE,0
O3695,1,DELIVERY_DELAY,5
O3696,1,SIZE_FIT_ISSUE,10
O3697,1,QUALITY_DEFECT,3
O3698,0,NONE,0
O3699,0,NONE,0
O3700,0,NONE,0
O3701,1,NO_LONGER_NEEDED,1
O3702,0,NONE,0
O3703,0,NONE,0
O3704,0,NONE,0
O3705,1,NOT_AS_DESCRIBED,9
O3706,1,NOT_AS_DESCRIBED,4
O3707,1,WRONG_ITEM,6
O3708,0,NONE,0
O3709,0,NONE,0
O3710,1,SIZE_FIT_ISSUE,8
O3711,0,NONE,0
O3712,0,NONE,0
O3713,0,NONE,0
O3714,0,NONE,0
O3715,0,NONE,0
O3716,1,SIZE_FIT_ISSUE,9
O3717,0,NONE,0
O3718,0,NONE,0
O3719,0,NONE,0
O3720,1,WRONG_ITEM,1
O3721,0,NONE,0
O3722,1,SIZE_FIT_ISSUE,7
O3723,1,QUALITY_DEFECT,1
O3724,1,SIZE_FIT_ISSUE,3
O3725,0,NONE,0
O3726,0,NONE,0
O3727,0,NONE,0
O3728,1,NO_LONGER_NEEDED,1
O3729,0,NONE,0
O3730,1,WRONG_ITEM,5
O3731,1,SIZE_FIT_ISSUE,1
O3732,0,NONE,0
O3733,1,QUALITY_DEFECT,8
O3734,0,NONE,0
O3735,1,DELIVERY_DELAY,6
O3736,0,NONE,0
O3737,0,NONE,0
O3738,0,NONE,0
O3739,1,DAMAGED_IN_TRANSIT,4
O3740,0,NONE,0
O3741,0,NONE,0
O3742,0,NONE,0
O3743,0,NONE,0
O3744,0,NONE,0
O3745,0,NONE,0
O3746,0,NONE,0
O3747,0,NONE,0
O3748,1,DAMAGED_IN_TRANSIT,7
O3749,0,NONE,0
O3750,0,NONE,0
O3751,0,NONE,0
O3752,0,NONE,0
O3753,0,NONE,0
O3754,0,NONE,0
O3755,1,WRONG_ITEM,8
O3756,0,NONE,0
O3757,0,NONE,0
O3758,1,SIZE_FIT_ISSUE,7
O3759,0,NONE,0
O3760,0,NONE,0
O3761,1,WRONG_ITEM,9
O3762,0,NONE,0
O3763,0,NONE,0
O3764,0,NONE,0
O3765,0,NONE,0
O3766,0,NONE,0
O3767,1,QUALITY_DEFECT,2
O3768,1,SIZE_FIT_ISSUE,8
O3769,0,NONE,0
O3770,0,NONE,0
O3771,1,WRONG_ITEM,7
O3772,0,NONE,0
O3773,0,NONE,0
O3774,0,NONE,0
O3775,0,NONE,0
O3776,0,NONE,0
O3777,0,NONE,0
O3778,1,SIZE_FIT_ISSUE,9
O3779,1,NO_LONGER_NEEDED,4
O3780,1,SIZE_FIT_ISSUE,6
O3781,0,NONE,0
O3782,0,NONE,0
O3783,0,NONE,0
O3784,0,NONE,0
O3785,0,NONE,0
O3786,1,WRONG_ITEM,9
O3787,1,QUALITY_DEFECT,3
O3788,1,SIZE_FIT_ISSUE,4
O3789,0,NONE,0
O3790,1,SIZE_FIT_ISSUE,10
O3791,0,NONE,0
O3792,1,NOT_AS_DESCRIBED,8
O3793,1,SIZE_FIT_ISSUE,2
O3794,0,NONE,0
O3795,0,NONE,0
O3796,0,NONE,0
O3797,0,NONE,0
O3798,1,SIZE_FIT_ISSUE,9
O3799,0,NONE,0
O3800,0,NONE,0
O3801,1,QUALITY_DEFECT,2
O3802,0,NONE,0
O3803,0,NONE,0
O3804,0,NONE,0
O3805,1,NO_LONGER_NEEDED,3
O3806,1,SIZE_FIT_ISSUE,7
O3807,0,NONE,0
O3808,1,SIZE_FIT_ISSUE,4
O3809,0,NONE,0
O3810,1,WRONG_ITEM,2
O3811,1,SIZE_FIT_ISSUE,2
O3812,0,NONE,0
O3813,1,NO_LONGER_NEEDED,5
O3814,0,NONE,0
O3815,1,SIZE_FIT_ISSUE,4
O3816,0,NONE,0
O3817,0,NONE,0
O3818,1,NO_LONGER_NEEDED,9
O3819,0,NONE,0
O3820,0,NONE,0
O3821,0,NONE,0
O3822,0,NONE,0
O3823,0,NONE,0
O3824,1,DAMAGED_IN_TRANSIT,8
O3825,0,NONE,0
O3826,1,DELIVERY_DELAY,7
O3827,0,NONE,0
O3828,1,DAMAGED_IN_TRANSIT,2
O3829,1,SIZE_FIT_ISSUE,2
O3830,1,NO_LONGER_NEEDED,4
O3831,1,NO_LONGER_NEEDED,9
O3832,0,NONE,0
O3833,0,NONE,0
O3834,1,SIZE_FIT_ISSUE,9
O3835,0,NONE,0
O3836,0,NONE,0
O3837,0,NONE,0
O3838,0,NONE,0
O3839,1,QUALITY_DEFECT,7
O3840,1,DAMAGED_IN_TRANSIT,8
O3841,1,SIZE_FIT_ISSUE,10
O3842,0,NONE,0
O3843,0,NONE,0
O3844,0,NONE,0
O3845,1,NO_LONGER_NEEDED,6
O3846,1,DAMAGED_IN_TRANSIT,4
O3847,0,NONE,0
O3848,0,NONE,0
O3849,1,SIZE_FIT_ISSUE,5
O3850,0,NONE,0
O3851,0,NONE,0
O3852,0,NONE,0
O3853,1,QUALITY_DEFECT,10
O3854,1,DAMAGED_IN_TRANSIT,7
O3855,0,NONE,0
O3856,1,QUALITY_DEFECT,3
O3857,0,NONE,0
O3858,1,NO_LONGER_NEEDED,2
O3859,1,SIZE_FIT_ISSUE,9
O3860,0,NONE,0
O3861,1,WRONG_ITEM,2
O3862,1,SIZE_FIT_ISSUE,10
O3863,0,NONE,0
O3864,0,NONE,0
O3865,1,QUALITY_DEFECT,3
O3866,1,DAMAGED_IN_TRANSIT,10
O3867,1,NOT_AS_DESCRIBED,1
O3868,1,NOT_AS_DESCRIBED,10
O3869,1,SIZE_FIT_ISSUE,2
O3870,1,SIZE_FIT_ISSUE,7
O3871,0,NONE,0
O3872,1,NO_LONGER_NEEDED,5
O3873,0,NONE,0
O3874,1,SIZE_FIT_ISSUE,9
O3875,1,DAMAGED_IN_TRANSIT,2
O3876,0,NONE,0
O3877,1,SIZE_FIT_ISSUE,6
O3878,0,NONE,0
O3879,0,NONE,0
O3880,0,NONE,0
O3881,0,NONE,0
O3882,0,NONE,0
O3883,0,NONE,0
O3884,0,NONE,0
O3885,0,NONE,0
O3886,0,NONE,0
O3887,0,NONE,0
O3888,0,NONE,0
O3889,0,NONE,0
O3890,0,NONE,0
O3891,1,NO_LONGER_NEEDED,9
O3892,0,NONE,0
O3893,0,NONE,0
O3894,0,NONE,0
O3895,0,NONE,0
O3896,0,NONE,0
O3897,1,NO_LONGER_NEEDED,8
O3898,1,NO_LONGER_NEEDED,2
O3899,0,NONE,0
O3900,0,NONE,0
O3901,0,NONE,0
O3902,0,NONE,0
O3903,0,NONE,0
O3904,0,NONE,0
O3905,0,NONE,0
O3906,0,NONE,0
O3907,0,NONE,0
O3908,0,NONE,0
O3909,0,NONE,0
O3910,1,NOT_AS_DESCRIBED,10
O3911,1,NO_LONGER_NEEDED,2
O3912,1,WRONG_ITEM,9
O3913,1,NOT_AS_DESCRIBED,8
O3914,0,NONE,0
O3915,0,NONE,0
O3916,0,NONE,0
O3917,0,NONE,0
O3918,0,NONE,0
O3919,0,NONE,0
O3920,0,NONE,0
O3921,0,NONE,0
O3922,0,NONE,0
O3923,0,NONE,0
O3924,1,NO_LONGER_NEEDED,9
O3925,0,NONE,0
O3926,0,NONE,0
O3927,0,NONE,0
O3928,1,SIZE_FIT_ISSUE,3
O3929,0,NONE,0
O3930,0,NONE,0
O3931,1,DAMAGED_IN_TRANSIT,3
O3932,0,NONE,0
O3933,1,DAMAGED_IN_TRANSIT,7
O3934,0,NONE,0
O3935,0,NONE,0
O3936,0,NONE,0
O3937,1,DELIVERY_DELAY,3
O3938,1,NOT_AS_DESCRIBED,7
O3939,1,NO_LONGER_NEEDED,10
O3940,1,DAMAGED_IN_TRANSIT,7
O3941,0,NONE,0
O3942,0,NONE,0
O3943,0,NONE,0
O3944,1,QUALITY_DEFECT,6
O3945,0,NONE,0
O3946,1,DELIVERY_DELAY,9
O3947,0,NONE,0
O3948,0,NONE,0
O3949,1,SIZE_FIT_ISSUE,1
O3950,1,WRONG_ITEM,2
O3951,1,WRONG_ITEM,1
O3952,0,NONE,0
O3953,0,NONE,0
O3954,0,NONE,0
O3955,1,DAMAGED_IN_TRANSIT,9
O3956,1,DELIVERY_DELAY,3
O3957,1,DAMAGED_IN_TRANSIT,1
O3958,1,SIZE_FIT_ISSUE,5
O3959,0,NONE,0
O3960,0,NONE,0
O3961,0,NONE,0
O3962,0,NONE,0
O3963,1,DAMAGED_IN_TRANSIT,9
O3964,0,NONE,0
O3965,0,NONE,0
O3966,0,NONE,0
O3967,0,NONE,0
O3968,1,NO_LONGER_NEEDED,6
O3969,0,NONE,0
O3970,0,NONE,0
O3971,0,NONE,0
O3972,0,NONE,0
O3973,0,NONE,0
O3974,0,NONE,0
O3975,0,NONE,0
O3976,1,DAMAGED_IN_TRANSIT,7
O3977,0,NONE,0
O3978,1,WRONG_ITEM,2
O3979,1,NOT_AS_DESCRIBED,5
O3980,0,NONE,0
O3981,0,NONE,0
O3982,1,NO_LONGER_NEEDED,7
O3983,1,NOT_AS_DESCRIBED,6
O3984,1,DAMAGED_IN_TRANSIT,4
O3985,0,NONE,0
O3986,1,SIZE_FIT_ISSUE,4
O3987,0,NONE,0
O3988,1,QUALITY_DEFECT,9
O3989,1,NO_LONGER_NEEDED,4
O3990,0,NONE,0
O3991,0,NONE,0
O3992,0,NONE,0
O3993,0,NONE,0
O3994,0,NONE,0
O3995,0,NONE,0
O3996,1,WRONG_ITEM,10
O3997,1,SIZE_FIT_ISSUE,8
O3998,0,NONE,0
O3999,0,NONE,0
O4000,0,NONE,0
O4001,1,WRONG_ITEM,1
O4002,0,NONE,0
O4003,0,NONE,0
O4004,0,NONE,0
O4005,0,NONE,0
O4006,0,NONE,0
O4007,1,NO_LONGER_NEEDED,9
O4008,0,NONE,0
O4009,0,NONE,0
O4010,0,NONE,0
O4011,0,NONE,0
O4012,1,SIZE_FIT_ISSUE,2
O4013,1,NO_LONGER_NEEDED,9
O4014,0,NONE,0
O4015,0,NONE,0
O4016,0,NONE,0
O4017,0,NONE,0
O4018,1,SIZE_FIT_ISSUE,6
O4019,0,NONE,0
O4020,0,NONE,0
O4021,1,WRONG_ITEM,9
O4022,0,NONE,0
O4023,0,NONE,0
O4024,0,NONE,0
O4025,0,NONE,0
O4026,0,NONE,0
O4027,1,NO_LONGER_NEEDED,10
O4028,0,NONE,0
O4029,1,SIZE_FIT_ISSUE,4
O4030,0,NONE,0
O4031,0,NONE,0
O4032,1,SIZE_FIT_ISSUE,8
O4033,0,NONE,0
O4034,0,NONE,0
O4035,1,SIZE_FIT_ISSUE,1
O4036,0,NONE,0
O4037,0,NONE,0
O4038,0,NONE,0
O4039,0,NONE,0
O4040,0,NONE,0
O4041,0,NONE,0
O4042,0,NONE,0
O4043,1,SIZE_FIT_ISSUE,4
O4044,0,NONE,0
O4045,1,WRONG_ITEM,8
O4046,0,NONE,0
O4047,0,NONE,0
O4048,0,NONE,0
O4049,0,NONE,0
O4050,0,NONE,0
O4051,1,WRONG_ITEM,6
O4052,0,NONE,0
O4053,0,NONE,0
O4054,0,NONE,0
O4055,0,NONE,0
O4056,0,NONE,0
O4057,1,SIZE_FIT_ISSUE,6
O4058,0,NONE,0
O4059,0,NONE,0
O4060,0,NONE,0
O4061,1,QUALITY_DEFECT,2
O4062,1,QUALITY_DEFECT,3
O4063,1,DAMAGED_IN_TRANSIT,6
O4064,1,SIZE_FIT_ISSUE,4
O4065,0,NONE,0
O4066,0,NONE,0
O4067,1,SIZE_FIT_ISSUE,8
O4068,1,QUALITY_DEFECT,5
O4069,0,NONE,0
O4070,0,NONE,0
O4071,0,NONE,0
O4072,0,NONE,0
O4073,0,NONE,0
O4074,0,NONE,0
O4075,0,NONE,0
O4076,0,NONE,0
O4077,0,NONE,0
O4078,0,NONE,0
O4079,0,NONE,0
O4080,0,NONE,0
O4081,1,NO_LONGER_NEEDED,1
O4082,0,NONE,0
O4083,0,NONE,0
O4084,1,SIZE_FIT_ISSUE,8
O4085,0,NONE,0
O4086,0,NONE,0
O4087,1,WRONG_ITEM,3
O4088,0,NONE,0
O4089,0,NONE,0
O4090,0,NONE,0
O4091,0,NONE,0
O4092,0,NONE,0
O4093,0,NONE,0
O4094,1,WRONG_ITEM,6
O4095,0,NONE,0
O4096,1,NO_LONGER_NEEDED,8
O4097,0,NONE,0
O4098,0,NONE,0
O4099,0,NONE,0
O4100,1,NOT_AS_DESCRIBED,5
O4101,0,NONE,0
O4102,0,NONE,0
O4103,0,NONE,0
O4104,1,DAMAGED_IN_TRANSIT,7
O4105,1,NOT_AS_DESCRIBED,9
O4106,1,NO_LONGER_NEEDED,2
O4107,0,NONE,0
O4108,0,NONE,0
O4109,0,NONE,0
O4110,1,DAMAGED_IN_TRANSIT,10
O4111,0,NONE,0
O4112,0,NONE,0
O4113,0,NONE,0
O4114,0,NONE,0
O4115,0,NONE,0
O4116,0,NONE,0
O4117,0,NONE,0
O4118,1,NO_LONGER_NEEDED,7
O4119,1,SIZE_FIT_ISSUE,5
O4120,1,NOT_AS_DESCRIBED,10
O4121,1,NO_LONGER_NEEDED,2
O4122,0,NONE,0
O4123,0,NONE,0
O4124,0,NONE,0
O4125,0,NONE,0
O4126,0,NONE,0
O4127,0,NONE,0
O4128,0,NONE,0
O4129,0,NONE,0
O4130,0,NONE,0
O4131,0,NONE,0
O4132,0,NONE,0
O4133,0,NONE,0
O4134,0,NONE,0
O4135,0,NONE,0
O4136,1,NO_LONGER_NEEDED,2
O4137,0,NONE,0
O4138,0,NONE,0
O4139,0,NONE,0
O4140,0,NONE,0
O4141,1,DAMAGED_IN_TRANSIT,9
O4142,0,NONE,0
O4143,0,NONE,0
O4144,1,SIZE_FIT_ISSUE,9
O4145,1,QUALITY_DEFECT,3
O4146,0,NONE,0
O4147,0,NONE,0
O4148,1,DAMAGED_IN_TRANSIT,7
O4149,1,DELIVERY_DELAY,7
O4150,1,DAMAGED_IN_TRANSIT,1
O4151,0,NONE,0
O4152,1,SIZE_FIT_ISSUE,1
O4153,0,NONE,0
O4154,0,NONE,0
O4155,0,NONE,0
O4156,0,NONE,0
O4157,0,NONE,0
O4158,0,NONE,0
O4159,1,NOT_AS_DESCRIBED,2
O4160,0,NONE,0
O4161,0,NONE,0
O4162,1,WRONG_ITEM,8
O4163,1,QUALITY_DEFECT,7
O4164,0,NONE,0
O4165,1,DAMAGED_IN_TRANSIT,2
O4166,1,SIZE_FIT_ISSUE,2
O4167,0,NONE,0
O4168,1,NO_LONGER_NEEDED,5
O4169,1,WRONG_ITEM,8
O4170,0,NONE,0
O4171,1,WRONG_ITEM,3
O4172,1,NOT_AS_DESCRIBED,3
O4173,1,SIZE_FIT_ISSUE,5
O4174,0,NONE,0
O4175,1,SIZE_FIT_ISSUE,9
O4176,1,WRONG_ITEM,8
O4177,1,SIZE_FIT_ISSUE,3
O4178,0,NONE,0
O4179,1,WRONG_ITEM,9
O4180,1,SIZE_FIT_ISSUE,8
O4181,1,SIZE_FIT_ISSUE,5
O4182,0,NONE,0
O4183,1,WRONG_ITEM,9
O4184,0,NONE,0
O4185,0,NONE,0
O4186,0,NONE,0
O4187,0,NONE,0
O4188,1,WRONG_ITEM,9
O4189,1,SIZE_FIT_ISSUE,7
O4190,0,NONE,0
O4191,1,NOT_AS_DESCRIBED,10
O4192,1,NO_LONGER_NEEDED,4
O4193,0,NONE,0
O4194,0,NONE,0
O4195,1,NO_LONGER_NEEDED,5
O4196,1,WRONG_ITEM,9
O4197,0,NONE,0
O4198,0,NONE,0
O4199,0,NONE,0
O4200,1,WRONG_ITEM,10
O4201,0,NONE,0
O4202,1,SIZE_FIT_ISSUE,6
O4203,1,WRONG_ITEM,3
